ENTITY_PHONE_ID,OBJ_ID,ENTITY_ID,ENT_TYP_CD,PHONE_TYP_CD,PHONE_NBR,PHONE_EXTN_NBR,POSTAL_CNTRY_CD,DFLT_IND,ACTV_IND
11008,KFS-TEM-KRIM-PHONE-1009,KFS3059,PERSON,WRK,800-555-1212,,US,Y,Y
11009,KFS-TEM-KRIM-PHONE-1010,KFS3402,PERSON,WRK,800-555-1212,,US,Y,Y
11010,KFS-TEM-KRIM-PHONE-1011,KFS2956,PERSON,WRK,800-555-1212,,US,Y,Y
11011,KFS-TEM-KRIM-PHONE-1012,KFS3159,PERSON,WRK,800-555-1212,,US,Y,Y
11012,KFS-TEM-KRIM-PHONE-1013,KFS3704,PERSON,WRK,800-555-1212,,US,Y,Y
11013,KFS-TEM-KRIM-PHONE-1014,KFS3955,PERSON,WRK,800-555-1212,,US,Y,Y
11014,KFS-TEM-KRIM-PHONE-1015,KFS3265,PERSON,WRK,800-555-1212,,US,Y,Y
11015,KFS-TEM-KRIM-PHONE-1016,KFS3771,PERSON,WRK,800-555-1212,,US,Y,Y
11016,KFS-TEM-KRIM-PHONE-1017,KFS1064,PERSON,WRK,800-555-1212,,US,Y,Y
11017,KFS-TEM-KRIM-PHONE-1018,KFS3432,PERSON,WRK,800-555-1212,,US,Y,Y
11018,KFS-TEM-KRIM-PHONE-1019,KFS3427,PERSON,WRK,800-555-1212,,US,Y,Y
11019,KFS-TEM-KRIM-PHONE-1020,KFS3185,PERSON,WRK,800-555-1212,,US,Y,Y
11020,KFS-TEM-KRIM-PHONE-1021,KFS3468,PERSON,WRK,800-555-1212,,US,Y,Y
11021,KFS-TEM-KRIM-PHONE-1022,KFS3324,PERSON,WRK,800-555-1212,,US,Y,Y
11022,KFS-TEM-KRIM-PHONE-1023,KFS4045,PERSON,WRK,800-555-1212,,US,Y,Y
11023,KFS-TEM-KRIM-PHONE-1024,KFS1011,PERSON,WRK,800-555-1212,,US,Y,Y
11024,KFS-TEM-KRIM-PHONE-1025,KFS3975,PERSON,WRK,800-555-1212,,US,Y,Y
11025,KFS-TEM-KRIM-PHONE-1026,KFS3605,PERSON,WRK,800-555-1212,,US,Y,Y
11026,KFS-TEM-KRIM-PHONE-1027,KFS3428,PERSON,WRK,800-555-1212,,US,Y,Y
11027,KFS-TEM-KRIM-PHONE-1028,KFS3779,PERSON,WRK,800-555-1212,,US,Y,Y
11028,KFS-TEM-KRIM-PHONE-1029,KFS3377,PERSON,WRK,800-555-1212,,US,Y,Y
11029,KFS-TEM-KRIM-PHONE-1030,KFS2935,PERSON,WRK,800-555-1212,,US,Y,Y
11030,KFS-TEM-KRIM-PHONE-1031,KFS3559,PERSON,WRK,800-555-1212,,US,Y,Y
11031,KFS-TEM-KRIM-PHONE-1032,KFS3532,PERSON,WRK,800-555-1212,,US,Y,Y
11032,KFS-TEM-KRIM-PHONE-1033,KFS2566,PERSON,WRK,800-555-1212,,US,Y,Y
11033,KFS-TEM-KRIM-PHONE-1034,KFS1143,PERSON,WRK,800-555-1212,,US,Y,Y
11034,KFS-TEM-KRIM-PHONE-1035,KFS3508,PERSON,WRK,800-555-1212,,US,Y,Y
11035,KFS-TEM-KRIM-PHONE-1036,KFS3636,PERSON,WRK,800-555-1212,,US,Y,Y
11036,KFS-TEM-KRIM-PHONE-1037,KFS2550,PERSON,WRK,800-555-1212,,US,Y,Y
11037,KFS-TEM-KRIM-PHONE-1038,KFS1010,PERSON,WRK,800-555-1212,,US,Y,Y
11038,KFS-TEM-KRIM-PHONE-1039,KFS1027,PERSON,WRK,800-555-1212,,US,Y,Y
11039,KFS-TEM-KRIM-PHONE-1040,KFS3786,PERSON,WRK,800-555-1212,,US,Y,Y
11040,KFS-TEM-KRIM-PHONE-1041,KFS3139,PERSON,WRK,800-555-1212,,US,Y,Y
11041,KFS-TEM-KRIM-PHONE-1042,KFS3012,PERSON,WRK,800-555-1212,,US,Y,Y
11042,KFS-TEM-KRIM-PHONE-1043,KFS3292,PERSON,WRK,800-555-1212,,US,Y,Y
11043,KFS-TEM-KRIM-PHONE-1044,KFS3260,PERSON,WRK,800-555-1212,,US,Y,Y
11044,KFS-TEM-KRIM-PHONE-1045,KFS2549,PERSON,WRK,800-555-1212,,US,Y,Y
11045,KFS-TEM-KRIM-PHONE-1046,KFS3327,PERSON,WRK,800-555-1212,,US,Y,Y
11046,KFS-TEM-KRIM-PHONE-1047,KFS3160,PERSON,WRK,800-555-1212,,US,Y,Y
11047,KFS-TEM-KRIM-PHONE-1048,KFS2970,PERSON,WRK,800-555-1212,,US,Y,Y
11048,KFS-TEM-KRIM-PHONE-1049,KFS3118,PERSON,WRK,800-555-1212,,US,Y,Y
11049,KFS-TEM-KRIM-PHONE-1050,KFS3230,PERSON,WRK,800-555-1212,,US,Y,Y
11050,KFS-TEM-KRIM-PHONE-1051,KFS3392,PERSON,WRK,800-555-1212,,US,Y,Y
11051,KFS-TEM-KRIM-PHONE-1052,KFS3863,PERSON,WRK,800-555-1212,,US,Y,Y
11052,KFS-TEM-KRIM-PHONE-1053,KFS1072,PERSON,WRK,800-555-1212,,US,Y,Y
11053,KFS-TEM-KRIM-PHONE-1054,KFS1003,PERSON,WRK,800-555-1212,,US,Y,Y
11054,KFS-TEM-KRIM-PHONE-1055,KFS3551,PERSON,WRK,800-555-1212,,US,Y,Y
11055,KFS-TEM-KRIM-PHONE-1056,KFS2612,PERSON,WRK,800-555-1212,,US,Y,Y
11056,KFS-TEM-KRIM-PHONE-1057,KFS3084,PERSON,WRK,800-555-1212,,US,Y,Y
11057,KFS-TEM-KRIM-PHONE-1058,KFS3689,PERSON,WRK,800-555-1212,,US,Y,Y
11058,KFS-TEM-KRIM-PHONE-1059,KFS3452,PERSON,WRK,800-555-1212,,US,Y,Y
11059,KFS-TEM-KRIM-PHONE-1060,KFS2962,PERSON,WRK,800-555-1212,,US,Y,Y
11060,KFS-TEM-KRIM-PHONE-1061,KFS3279,PERSON,WRK,800-555-1212,,US,Y,Y
11061,KFS-TEM-KRIM-PHONE-1062,KFS1063,PERSON,WRK,800-555-1212,,US,Y,Y
11062,KFS-TEM-KRIM-PHONE-1063,KFS2852,PERSON,WRK,800-555-1212,,US,Y,Y
11063,KFS-TEM-KRIM-PHONE-1064,KFS4020,PERSON,WRK,800-555-1212,,US,Y,Y
11064,KFS-TEM-KRIM-PHONE-1065,KFS3329,PERSON,WRK,800-555-1212,,US,Y,Y
11141,KFS-TEM-KRIM-PHONE-1066,KFS1112,PERSON,WRK,800-555-1212,,US,Y,Y
11142,KFS-TEM-KRIM-PHONE-1067,KFS4006,PERSON,WRK,800-555-1212,,US,Y,Y
11143,KFS-TEM-KRIM-PHONE-1068,KFS3219,PERSON,WRK,800-555-1212,,US,Y,Y
11144,KFS-TEM-KRIM-PHONE-1069,KFS2389,PERSON,WRK,800-555-1212,,US,Y,Y
11145,KFS-TEM-KRIM-PHONE-1070,KFS3146,PERSON,WRK,800-555-1212,,US,Y,Y
11146,KFS-TEM-KRIM-PHONE-1071,KFS3400,PERSON,WRK,800-555-1212,,US,Y,Y
11147,KFS-TEM-KRIM-PHONE-1072,KFS3364,PERSON,WRK,800-555-1212,,US,Y,Y
11148,KFS-TEM-KRIM-PHONE-1073,KFS3899,PERSON,WRK,800-555-1212,,US,Y,Y
11149,KFS-TEM-KRIM-PHONE-1074,KFS3429,PERSON,WRK,800-555-1212,,US,Y,Y
11150,KFS-TEM-KRIM-PHONE-1075,KFS3242,PERSON,WRK,800-555-1212,,US,Y,Y
11151,KFS-TEM-KRIM-PHONE-1076,KFS3712,PERSON,WRK,800-555-1212,,US,Y,Y
11152,KFS-TEM-KRIM-PHONE-1077,KFS1747,PERSON,WRK,800-555-1212,,US,Y,Y
11153,KFS-TEM-KRIM-PHONE-1078,KFS3451,PERSON,WRK,800-555-1212,,US,Y,Y
11154,KFS-TEM-KRIM-PHONE-1079,KFS4028,PERSON,WRK,800-555-1212,,US,Y,Y
11155,KFS-TEM-KRIM-PHONE-1080,KFS2833,PERSON,WRK,800-555-1212,,US,Y,Y
11156,KFS-TEM-KRIM-PHONE-1081,KFS3196,PERSON,WRK,800-555-1212,,US,Y,Y
11157,KFS-TEM-KRIM-PHONE-1082,KFS3826,PERSON,WRK,800-555-1212,,US,Y,Y
11158,KFS-TEM-KRIM-PHONE-1083,KFS3856,PERSON,WRK,800-555-1212,,US,Y,Y
11159,KFS-TEM-KRIM-PHONE-1084,KFS3930,PERSON,WRK,800-555-1212,,US,Y,Y
11160,KFS-TEM-KRIM-PHONE-1085,KFS3176,PERSON,WRK,800-555-1212,,US,Y,Y
11161,KFS-TEM-KRIM-PHONE-1086,KFS2769,PERSON,WRK,800-555-1212,,US,Y,Y
11162,KFS-TEM-KRIM-PHONE-1087,KFS3494,PERSON,WRK,800-555-1212,,US,Y,Y
11163,KFS-TEM-KRIM-PHONE-1088,KFS3473,PERSON,WRK,800-555-1212,,US,Y,Y
11164,KFS-TEM-KRIM-PHONE-1089,KFS3684,PERSON,WRK,800-555-1212,,US,Y,Y
11165,KFS-TEM-KRIM-PHONE-1090,KFS3493,PERSON,WRK,800-555-1212,,US,Y,Y
11166,KFS-TEM-KRIM-PHONE-1091,KFS3131,PERSON,WRK,800-555-1212,,US,Y,Y
11167,KFS-TEM-KRIM-PHONE-1092,KFS3635,PERSON,WRK,800-555-1212,,US,Y,Y
11168,KFS-TEM-KRIM-PHONE-1093,KFS3750,PERSON,WRK,800-555-1212,,US,Y,Y
11169,KFS-TEM-KRIM-PHONE-1094,KFS1048,PERSON,WRK,800-555-1212,,US,Y,Y
11170,KFS-TEM-KRIM-PHONE-1095,KFS3647,PERSON,WRK,800-555-1212,,US,Y,Y
11171,KFS-TEM-KRIM-PHONE-1096,KFS3166,PERSON,WRK,800-555-1212,,US,Y,Y
11172,KFS-TEM-KRIM-PHONE-1097,KFS3021,PERSON,WRK,800-555-1212,,US,Y,Y
11173,KFS-TEM-KRIM-PHONE-1098,KFS3406,PERSON,WRK,800-555-1212,,US,Y,Y
11174,KFS-TEM-KRIM-PHONE-1099,KFS3516,PERSON,WRK,800-555-1212,,US,Y,Y
11175,KFS-TEM-KRIM-PHONE-1100,KFS3641,PERSON,WRK,800-555-1212,,US,Y,Y
11176,KFS-TEM-KRIM-PHONE-1101,KFS1125,PERSON,WRK,800-555-1212,,US,Y,Y
11177,KFS-TEM-KRIM-PHONE-1102,KFS1007,PERSON,WRK,800-555-1212,,US,Y,Y
11178,KFS-TEM-KRIM-PHONE-1103,KFS3800,PERSON,WRK,800-555-1212,,US,Y,Y
11179,KFS-TEM-KRIM-PHONE-1104,KFS3307,PERSON,WRK,800-555-1212,,US,Y,Y
11180,KFS-TEM-KRIM-PHONE-1105,KFS4024,PERSON,WRK,800-555-1212,,US,Y,Y
11181,KFS-TEM-KRIM-PHONE-1106,KFS3595,PERSON,WRK,800-555-1212,,US,Y,Y
11182,KFS-TEM-KRIM-PHONE-1107,KFS3727,PERSON,WRK,800-555-1212,,US,Y,Y
11183,KFS-TEM-KRIM-PHONE-1108,KFS3592,PERSON,WRK,800-555-1212,,US,Y,Y
11184,KFS-TEM-KRIM-PHONE-1109,KFS3538,PERSON,WRK,800-555-1212,,US,Y,Y
11185,KFS-TEM-KRIM-PHONE-1110,KFS3730,PERSON,WRK,800-555-1212,,US,Y,Y
11186,KFS-TEM-KRIM-PHONE-1111,KFS3793,PERSON,WRK,800-555-1212,,US,Y,Y
11187,KFS-TEM-KRIM-PHONE-1112,KFS3788,PERSON,WRK,800-555-1212,,US,Y,Y
11188,KFS-TEM-KRIM-PHONE-1113,KFS2786,PERSON,WRK,800-555-1212,,US,Y,Y
11189,KFS-TEM-KRIM-PHONE-1114,KFS3772,PERSON,WRK,800-555-1212,,US,Y,Y
11190,KFS-TEM-KRIM-PHONE-1115,KFS3521,PERSON,WRK,800-555-1212,,US,Y,Y
11191,KFS-TEM-KRIM-PHONE-1116,KFS3643,PERSON,WRK,800-555-1212,,US,Y,Y
11192,KFS-TEM-KRIM-PHONE-1117,KFS2850,PERSON,WRK,800-555-1212,,US,Y,Y
11193,KFS-TEM-KRIM-PHONE-1118,KFS3901,PERSON,WRK,800-555-1212,,US,Y,Y
11194,KFS-TEM-KRIM-PHONE-1119,KFS3573,PERSON,WRK,800-555-1212,,US,Y,Y
11195,KFS-TEM-KRIM-PHONE-1120,KFS1020,PERSON,WRK,800-555-1212,,US,Y,Y
11196,KFS-TEM-KRIM-PHONE-1121,KFS3564,PERSON,WRK,800-555-1212,,US,Y,Y
11197,KFS-TEM-KRIM-PHONE-1122,KFS3805,PERSON,WRK,800-555-1212,,US,Y,Y
11198,KFS-TEM-KRIM-PHONE-1123,KFS3880,PERSON,WRK,800-555-1212,,US,Y,Y
11199,KFS-TEM-KRIM-PHONE-1124,KFS2879,PERSON,WRK,800-555-1212,,US,Y,Y
11200,KFS-TEM-KRIM-PHONE-1125,KFS4009,PERSON,WRK,800-555-1212,,US,Y,Y
11201,KFS-TEM-KRIM-PHONE-1126,KFS3891,PERSON,WRK,800-555-1212,,US,Y,Y
11202,KFS-TEM-KRIM-PHONE-1127,KFS3269,PERSON,WRK,800-555-1212,,US,Y,Y
11203,KFS-TEM-KRIM-PHONE-1128,KFS2924,PERSON,WRK,800-555-1212,,US,Y,Y
11204,KFS-TEM-KRIM-PHONE-1129,KFS3966,PERSON,WRK,800-555-1212,,US,Y,Y
11205,KFS-TEM-KRIM-PHONE-1130,KFS3237,PERSON,WRK,800-555-1212,,US,Y,Y
11206,KFS-TEM-KRIM-PHONE-1131,KFS3187,PERSON,WRK,800-555-1212,,US,Y,Y
11207,KFS-TEM-KRIM-PHONE-1132,KFS3167,PERSON,WRK,800-555-1212,,US,Y,Y
11208,KFS-TEM-KRIM-PHONE-1133,KFS2752,PERSON,WRK,800-555-1212,,US,Y,Y
11209,KFS-TEM-KRIM-PHONE-1134,KFS2902,PERSON,WRK,800-555-1212,,US,Y,Y
11210,KFS-TEM-KRIM-PHONE-1135,KFS1168,PERSON,WRK,800-555-1212,,US,Y,Y
11211,KFS-TEM-KRIM-PHONE-1136,KFS2992,PERSON,WRK,800-555-1212,,US,Y,Y
11212,KFS-TEM-KRIM-PHONE-1137,KFS2987,PERSON,WRK,800-555-1212,,US,Y,Y
11213,KFS-TEM-KRIM-PHONE-1138,KFS2982,PERSON,WRK,800-555-1212,,US,Y,Y
11214,KFS-TEM-KRIM-PHONE-1139,KFS3252,PERSON,WRK,800-555-1212,,US,Y,Y
11215,KFS-TEM-KRIM-PHONE-1140,KFS1114,PERSON,WRK,800-555-1212,,US,Y,Y
11216,KFS-TEM-KRIM-PHONE-1141,KFS3261,PERSON,WRK,800-555-1212,,US,Y,Y
11369,KFS-TEM-KRIM-PHONE-1142,KFS3661,PERSON,WRK,800-555-1212,,US,Y,Y
11370,KFS-TEM-KRIM-PHONE-1143,KFS3719,PERSON,WRK,800-555-1212,,US,Y,Y
11371,KFS-TEM-KRIM-PHONE-1144,KFS3621,PERSON,WRK,800-555-1212,,US,Y,Y
11372,KFS-TEM-KRIM-PHONE-1145,KFS3347,PERSON,WRK,800-555-1212,,US,Y,Y
11373,KFS-TEM-KRIM-PHONE-1146,KFS1097,PERSON,WRK,800-555-1212,,US,Y,Y
11374,KFS-TEM-KRIM-PHONE-1147,KFS2998,PERSON,WRK,800-555-1212,,US,Y,Y
11375,KFS-TEM-KRIM-PHONE-1148,KFS3941,PERSON,WRK,800-555-1212,,US,Y,Y
11376,KFS-TEM-KRIM-PHONE-1149,KFS3211,PERSON,WRK,800-555-1212,,US,Y,Y
11377,KFS-TEM-KRIM-PHONE-1150,KFS3578,PERSON,WRK,800-555-1212,,US,Y,Y
11378,KFS-TEM-KRIM-PHONE-1151,KFS3803,PERSON,WRK,800-555-1212,,US,Y,Y
11379,KFS-TEM-KRIM-PHONE-1152,KFS3579,PERSON,WRK,800-555-1212,,US,Y,Y
11380,KFS-TEM-KRIM-PHONE-1153,KFS3133,PERSON,WRK,800-555-1212,,US,Y,Y
11381,KFS-TEM-KRIM-PHONE-1154,KFS3040,PERSON,WRK,800-555-1212,,US,Y,Y
11382,KFS-TEM-KRIM-PHONE-1155,KFS3518,PERSON,WRK,800-555-1212,,US,Y,Y
11383,KFS-TEM-KRIM-PHONE-1156,KFS3545,PERSON,WRK,800-555-1212,,US,Y,Y
11384,KFS-TEM-KRIM-PHONE-1157,KFS3420,PERSON,WRK,800-555-1212,,US,Y,Y
11385,KFS-TEM-KRIM-PHONE-1158,KFS2568,PERSON,WRK,800-555-1212,,US,Y,Y
11386,KFS-TEM-KRIM-PHONE-1159,KFS3854,PERSON,WRK,800-555-1212,,US,Y,Y
11387,KFS-TEM-KRIM-PHONE-1160,KFS3203,PERSON,WRK,800-555-1212,,US,Y,Y
11388,KFS-TEM-KRIM-PHONE-1161,KFS2967,PERSON,WRK,800-555-1212,,US,Y,Y
11389,KFS-TEM-KRIM-PHONE-1162,KFS3990,PERSON,WRK,800-555-1212,,US,Y,Y
11390,KFS-TEM-KRIM-PHONE-1163,KFS3522,PERSON,WRK,800-555-1212,,US,Y,Y
11391,KFS-TEM-KRIM-PHONE-1164,KFS2742,PERSON,WRK,800-555-1212,,US,Y,Y
11392,KFS-TEM-KRIM-PHONE-1165,KFS3337,PERSON,WRK,800-555-1212,,US,Y,Y
11393,KFS-TEM-KRIM-PHONE-1166,KFS3695,PERSON,WRK,800-555-1212,,US,Y,Y
11394,KFS-TEM-KRIM-PHONE-1167,KFS3436,PERSON,WRK,800-555-1212,,US,Y,Y
11395,KFS-TEM-KRIM-PHONE-1168,KFS3834,PERSON,WRK,800-555-1212,,US,Y,Y
11396,KFS-TEM-KRIM-PHONE-1169,KFS1783,PERSON,WRK,800-555-1212,,US,Y,Y
11397,KFS-TEM-KRIM-PHONE-1170,KFS3422,PERSON,WRK,800-555-1212,,US,Y,Y
11398,KFS-TEM-KRIM-PHONE-1171,KFS3491,PERSON,WRK,800-555-1212,,US,Y,Y
11399,KFS-TEM-KRIM-PHONE-1172,KFS3673,PERSON,WRK,800-555-1212,,US,Y,Y
11400,KFS-TEM-KRIM-PHONE-1173,KFS3312,PERSON,WRK,800-555-1212,,US,Y,Y
11401,KFS-TEM-KRIM-PHONE-1174,KFS3668,PERSON,WRK,800-555-1212,,US,Y,Y
11402,KFS-TEM-KRIM-PHONE-1175,KFS1022,PERSON,WRK,800-555-1212,,US,Y,Y
11403,KFS-TEM-KRIM-PHONE-1176,KFS1083,PERSON,WRK,800-555-1212,,US,Y,Y
11404,KFS-TEM-KRIM-PHONE-1177,KFS3440,PERSON,WRK,800-555-1212,,US,Y,Y
11405,KFS-TEM-KRIM-PHONE-1178,KFS3078,PERSON,WRK,800-555-1212,,US,Y,Y
11406,KFS-TEM-KRIM-PHONE-1179,KFS3405,PERSON,WRK,800-555-1212,,US,Y,Y
11407,KFS-TEM-KRIM-PHONE-1180,KFS3286,PERSON,WRK,800-555-1212,,US,Y,Y
11408,KFS-TEM-KRIM-PHONE-1181,KFS1017,PERSON,WRK,800-555-1212,,US,Y,Y
11409,KFS-TEM-KRIM-PHONE-1182,KFS3478,PERSON,WRK,800-555-1212,,US,Y,Y
11410,KFS-TEM-KRIM-PHONE-1183,KFS2784,PERSON,WRK,800-555-1212,,US,Y,Y
11411,KFS-TEM-KRIM-PHONE-1184,KFS3921,PERSON,WRK,800-555-1212,,US,Y,Y
11412,KFS-TEM-KRIM-PHONE-1185,KFS1043,PERSON,WRK,800-555-1212,,US,Y,Y
11413,KFS-TEM-KRIM-PHONE-1186,KFS3156,PERSON,WRK,800-555-1212,,US,Y,Y
11414,KFS-TEM-KRIM-PHONE-1187,KFS3929,PERSON,WRK,800-555-1212,,US,Y,Y
11415,KFS-TEM-KRIM-PHONE-1188,KFS2838,PERSON,WRK,800-555-1212,,US,Y,Y
11416,KFS-TEM-KRIM-PHONE-1189,KFS3278,PERSON,WRK,800-555-1212,,US,Y,Y
11417,KFS-TEM-KRIM-PHONE-1190,KFS2999,PERSON,WRK,800-555-1212,,US,Y,Y
11418,KFS-TEM-KRIM-PHONE-1191,KFS3437,PERSON,WRK,800-555-1212,,US,Y,Y
11419,KFS-TEM-KRIM-PHONE-1192,KFS3301,PERSON,WRK,800-555-1212,,US,Y,Y
11420,KFS-TEM-KRIM-PHONE-1193,KFS3072,PERSON,WRK,800-555-1212,,US,Y,Y
11421,KFS-TEM-KRIM-PHONE-1194,KFS3073,PERSON,WRK,800-555-1212,,US,Y,Y
11422,KFS-TEM-KRIM-PHONE-1195,KFS3149,PERSON,WRK,800-555-1212,,US,Y,Y
11423,KFS-TEM-KRIM-PHONE-1196,KFS3898,PERSON,WRK,800-555-1212,,US,Y,Y
11424,KFS-TEM-KRIM-PHONE-1197,KFS2808,PERSON,WRK,800-555-1212,,US,Y,Y
11425,KFS-TEM-KRIM-PHONE-1198,KFS3448,PERSON,WRK,800-555-1212,,US,Y,Y
11426,KFS-TEM-KRIM-PHONE-1199,KFS3536,PERSON,WRK,800-555-1212,,US,Y,Y
11427,KFS-TEM-KRIM-PHONE-1200,KFS3753,PERSON,WRK,800-555-1212,,US,Y,Y
11428,KFS-TEM-KRIM-PHONE-1201,KFS2641,PERSON,WRK,800-555-1212,,US,Y,Y
11429,KFS-TEM-KRIM-PHONE-1202,KFS2927,PERSON,WRK,800-555-1212,,US,Y,Y
11430,KFS-TEM-KRIM-PHONE-1203,KFS4033,PERSON,WRK,800-555-1212,,US,Y,Y
11431,KFS-TEM-KRIM-PHONE-1204,KFS3164,PERSON,WRK,800-555-1212,,US,Y,Y
11432,KFS-TEM-KRIM-PHONE-1205,KFS3916,PERSON,WRK,800-555-1212,,US,Y,Y
11433,KFS-TEM-KRIM-PHONE-1206,KFS3531,PERSON,WRK,800-555-1212,,US,Y,Y
11434,KFS-TEM-KRIM-PHONE-1207,KFS3232,PERSON,WRK,800-555-1212,,US,Y,Y
11435,KFS-TEM-KRIM-PHONE-1208,KFS3935,PERSON,WRK,800-555-1212,,US,Y,Y
11436,KFS-TEM-KRIM-PHONE-1209,KFS2966,PERSON,WRK,800-555-1212,,US,Y,Y
11437,KFS-TEM-KRIM-PHONE-1210,KFS2979,PERSON,WRK,800-555-1212,,US,Y,Y
11438,KFS-TEM-KRIM-PHONE-1211,KFS3117,PERSON,WRK,800-555-1212,,US,Y,Y
11439,KFS-TEM-KRIM-PHONE-1212,KFS2896,PERSON,WRK,800-555-1212,,US,Y,Y
11440,KFS-TEM-KRIM-PHONE-1213,KFS3553,PERSON,WRK,800-555-1212,,US,Y,Y
11441,KFS-TEM-KRIM-PHONE-1214,KFS3883,PERSON,WRK,800-555-1212,,US,Y,Y
11442,KFS-TEM-KRIM-PHONE-1215,KFS3947,PERSON,WRK,800-555-1212,,US,Y,Y
11443,KFS-TEM-KRIM-PHONE-1216,KFS2772,PERSON,WRK,800-555-1212,,US,Y,Y
11444,KFS-TEM-KRIM-PHONE-1217,KFS3037,PERSON,WRK,800-555-1212,,US,Y,Y
11445,KFS-TEM-KRIM-PHONE-1218,KFS3850,PERSON,WRK,800-555-1212,,US,Y,Y
11446,KFS-TEM-KRIM-PHONE-1219,KFS3514,PERSON,WRK,800-555-1212,,US,Y,Y
11447,KFS-TEM-KRIM-PHONE-1220,KFS2922,PERSON,WRK,800-555-1212,,US,Y,Y
11448,KFS-TEM-KRIM-PHONE-1221,KFS3251,PERSON,WRK,800-555-1212,,US,Y,Y
11449,KFS-TEM-KRIM-PHONE-1222,KFS4030,PERSON,WRK,800-555-1212,,US,Y,Y
11450,KFS-TEM-KRIM-PHONE-1223,KFS3267,PERSON,WRK,800-555-1212,,US,Y,Y
11451,KFS-TEM-KRIM-PHONE-1224,KFS3724,PERSON,WRK,800-555-1212,,US,Y,Y
11452,KFS-TEM-KRIM-PHONE-1225,KFS3464,PERSON,WRK,800-555-1212,,US,Y,Y
11453,KFS-TEM-KRIM-PHONE-1226,KFS3240,PERSON,WRK,800-555-1212,,US,Y,Y
11454,KFS-TEM-KRIM-PHONE-1227,KFS3173,PERSON,WRK,800-555-1212,,US,Y,Y
11455,KFS-TEM-KRIM-PHONE-1228,KFS3005,PERSON,WRK,800-555-1212,,US,Y,Y
11456,KFS-TEM-KRIM-PHONE-1229,KFS3461,PERSON,WRK,800-555-1212,,US,Y,Y
11457,KFS-TEM-KRIM-PHONE-1230,KFS3600,PERSON,WRK,800-555-1212,,US,Y,Y
11458,KFS-TEM-KRIM-PHONE-1231,KFS2895,PERSON,WRK,800-555-1212,,US,Y,Y
11459,KFS-TEM-KRIM-PHONE-1232,KFS1040,PERSON,WRK,800-555-1212,,US,Y,Y
11460,KFS-TEM-KRIM-PHONE-1233,KFS3358,PERSON,WRK,800-555-1212,,US,Y,Y
11461,KFS-TEM-KRIM-PHONE-1234,KFS3604,PERSON,WRK,800-555-1212,,US,Y,Y
11462,KFS-TEM-KRIM-PHONE-1235,KFS3016,PERSON,WRK,800-555-1212,,US,Y,Y
11463,KFS-TEM-KRIM-PHONE-1236,KFS3396,PERSON,WRK,800-555-1212,,US,Y,Y
11464,KFS-TEM-KRIM-PHONE-1237,KFS3114,PERSON,WRK,800-555-1212,,US,Y,Y
11465,KFS-TEM-KRIM-PHONE-1238,KFS3398,PERSON,WRK,800-555-1212,,US,Y,Y
11466,KFS-TEM-KRIM-PHONE-1239,KFS2777,PERSON,WRK,800-555-1212,,US,Y,Y
11467,KFS-TEM-KRIM-PHONE-1240,KFS3917,PERSON,WRK,800-555-1212,,US,Y,Y
11468,KFS-TEM-KRIM-PHONE-1241,KFS2659,PERSON,WRK,800-555-1212,,US,Y,Y
11469,KFS-TEM-KRIM-PHONE-1242,KFS2870,PERSON,WRK,800-555-1212,,US,Y,Y
11470,KFS-TEM-KRIM-PHONE-1243,KFS3231,PERSON,WRK,800-555-1212,,US,Y,Y
11471,KFS-TEM-KRIM-PHONE-1244,KFS3997,PERSON,WRK,800-555-1212,,US,Y,Y
11472,KFS-TEM-KRIM-PHONE-1245,KFS1071,PERSON,WRK,800-555-1212,,US,Y,Y
11473,KFS-TEM-KRIM-PHONE-1246,KFS1470,PERSON,WRK,800-555-1212,,US,Y,Y
11474,KFS-TEM-KRIM-PHONE-1247,KFS3669,PERSON,WRK,800-555-1212,,US,Y,Y
11475,KFS-TEM-KRIM-PHONE-1248,KFS2873,PERSON,WRK,800-555-1212,,US,Y,Y
11476,KFS-TEM-KRIM-PHONE-1249,KFS3199,PERSON,WRK,800-555-1212,,US,Y,Y
11477,KFS-TEM-KRIM-PHONE-1250,KFS3137,PERSON,WRK,800-555-1212,,US,Y,Y
11478,KFS-TEM-KRIM-PHONE-1251,KFS2764,PERSON,WRK,800-555-1212,,US,Y,Y
11479,KFS-TEM-KRIM-PHONE-1252,KFS2840,PERSON,WRK,800-555-1212,,US,Y,Y
11480,KFS-TEM-KRIM-PHONE-1253,KFS3861,PERSON,WRK,800-555-1212,,US,Y,Y
11481,KFS-TEM-KRIM-PHONE-1254,KFS3683,PERSON,WRK,800-555-1212,,US,Y,Y
11482,KFS-TEM-KRIM-PHONE-1255,KFS3188,PERSON,WRK,800-555-1212,,US,Y,Y
11483,KFS-TEM-KRIM-PHONE-1256,KFS3245,PERSON,WRK,800-555-1212,,US,Y,Y
11484,KFS-TEM-KRIM-PHONE-1257,KFS1046,PERSON,WRK,800-555-1212,,US,Y,Y
11485,KFS-TEM-KRIM-PHONE-1258,KFS3926,PERSON,WRK,800-555-1212,,US,Y,Y
11486,KFS-TEM-KRIM-PHONE-1259,KFS3010,PERSON,WRK,800-555-1212,,US,Y,Y
11487,KFS-TEM-KRIM-PHONE-1260,KFS3780,PERSON,WRK,800-555-1212,,US,Y,Y
