ENTITY_ADDR_ID,OBJ_ID,ENTITY_ID,ENT_TYP_CD,ADDR_TYP_CD,ADDR_LINE_1,ADDR_LINE_2,ADDR_LINE_3,CITY,STATE_PVC_CD,POSTAL_CD,POSTAL_CNTRY_CD,DFLT_IND,ACTV_IND
10490,KFS-TEM-KRIM-ADDR-0801,KFS3824,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10491,KFS-TEM-KRIM-ADDR-0802,KFS1455,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10492,KFS-TEM-KRIM-ADDR-0803,KFS1453,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10493,KFS-TEM-KRIM-ADDR-0804,KFS3561,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10494,KFS-TEM-KRIM-ADDR-0805,KFS2204,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10495,KFS-TEM-KRIM-ADDR-0806,KFS1002,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10496,KFS-TEM-KRIM-ADDR-0807,KFS1094,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10807,KFS-TEM-KRIM-ADDR-0808,KFS3837,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10808,KFS-TEM-KRIM-ADDR-0809,KFS3175,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10809,KFS-TEM-KRIM-ADDR-0810,KFS3249,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10810,KFS-TEM-KRIM-ADDR-0811,KFS3057,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10811,KFS-TEM-KRIM-ADDR-0812,KFS1009,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10812,KFS-TEM-KRIM-ADDR-0813,KFS3658,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10813,KFS-TEM-KRIM-ADDR-0814,KFS3775,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10814,KFS-TEM-KRIM-ADDR-0815,KFS3756,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10815,KFS-TEM-KRIM-ADDR-0816,KFS3857,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10816,KFS-TEM-KRIM-ADDR-0817,KFS3995,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10817,KFS-TEM-KRIM-ADDR-0818,KFS3074,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10818,KFS-TEM-KRIM-ADDR-0819,KFS3767,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10819,KFS-TEM-KRIM-ADDR-0820,KFS3186,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10820,KFS-TEM-KRIM-ADDR-0821,KFS3657,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10821,KFS-TEM-KRIM-ADDR-0822,KFS3065,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10822,KFS-TEM-KRIM-ADDR-0823,KFS2988,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10823,KFS-TEM-KRIM-ADDR-0824,KFS2864,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10824,KFS-TEM-KRIM-ADDR-0825,KFS3757,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10825,KFS-TEM-KRIM-ADDR-0826,KFS2930,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10826,KFS-TEM-KRIM-ADDR-0827,KFS3787,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10827,KFS-TEM-KRIM-ADDR-0828,KFS1035,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10828,KFS-TEM-KRIM-ADDR-0829,KFS3910,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10829,KFS-TEM-KRIM-ADDR-0830,KFS3653,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10830,KFS-TEM-KRIM-ADDR-0831,KFS2958,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10831,KFS-TEM-KRIM-ADDR-0832,KFS3362,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10832,KFS-TEM-KRIM-ADDR-0833,KFS3023,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10833,KFS-TEM-KRIM-ADDR-0834,KFS1146,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10834,KFS-TEM-KRIM-ADDR-0835,KFS2744,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10835,KFS-TEM-KRIM-ADDR-0836,KFS2606,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10836,KFS-TEM-KRIM-ADDR-0837,KFS1423,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10837,KFS-TEM-KRIM-ADDR-0838,KFS3844,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10838,KFS-TEM-KRIM-ADDR-0839,KFS3590,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10839,KFS-TEM-KRIM-ADDR-0840,KFS3761,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10840,KFS-TEM-KRIM-ADDR-0841,KFS2959,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10841,KFS-TEM-KRIM-ADDR-0842,KFS4027,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10842,KFS-TEM-KRIM-ADDR-0843,KFS3051,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10843,KFS-TEM-KRIM-ADDR-0844,KFS3815,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10844,KFS-TEM-KRIM-ADDR-0845,KFS3331,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10845,KFS-TEM-KRIM-ADDR-0846,KFS3655,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10846,KFS-TEM-KRIM-ADDR-0847,KFS1361,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10847,KFS-TEM-KRIM-ADDR-0848,KFS3434,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10848,KFS-TEM-KRIM-ADDR-0849,KFS3540,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10849,KFS-TEM-KRIM-ADDR-0850,KFS3380,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10850,KFS-TEM-KRIM-ADDR-0851,KFS3567,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10851,KFS-TEM-KRIM-ADDR-0852,KFS3293,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10852,KFS-TEM-KRIM-ADDR-0853,KFS1039,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10853,KFS-TEM-KRIM-ADDR-0854,KFS3435,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10854,KFS-TEM-KRIM-ADDR-0855,KFS3441,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10855,KFS-TEM-KRIM-ADDR-0856,KFS3577,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10856,KFS-TEM-KRIM-ADDR-0857,KFS3208,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10857,KFS-TEM-KRIM-ADDR-0858,KFS3734,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10858,KFS-TEM-KRIM-ADDR-0859,KFS2765,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10859,KFS-TEM-KRIM-ADDR-0860,KFS3575,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10860,KFS-TEM-KRIM-ADDR-0861,KFS1008,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10861,KFS-TEM-KRIM-ADDR-0862,KFS2053,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10862,KFS-TEM-KRIM-ADDR-0863,KFS4023,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10863,KFS-TEM-KRIM-ADDR-0864,KFS1053,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10864,KFS-TEM-KRIM-ADDR-0865,KFS2890,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10865,KFS-TEM-KRIM-ADDR-0866,KFS1024,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10866,KFS-TEM-KRIM-ADDR-0867,KFS3262,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10867,KFS-TEM-KRIM-ADDR-0868,KFS3090,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10868,KFS-TEM-KRIM-ADDR-0869,KFS3354,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10931,KFS-TEM-KRIM-ADDR-0870,KFS3116,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10932,KFS-TEM-KRIM-ADDR-0871,KFS3295,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10933,KFS-TEM-KRIM-ADDR-0872,KFS3222,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10934,KFS-TEM-KRIM-ADDR-0873,KFS3386,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10935,KFS-TEM-KRIM-ADDR-0874,KFS2771,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10936,KFS-TEM-KRIM-ADDR-0875,KFS3791,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10937,KFS-TEM-KRIM-ADDR-0876,KFS1069,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10938,KFS-TEM-KRIM-ADDR-0877,KFS3706,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10939,KFS-TEM-KRIM-ADDR-0878,KFS4007,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10940,KFS-TEM-KRIM-ADDR-0879,KFS2871,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10941,KFS-TEM-KRIM-ADDR-0880,KFS1117,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10942,KFS-TEM-KRIM-ADDR-0881,KFS3607,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10943,KFS-TEM-KRIM-ADDR-0882,KFS2847,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10944,KFS-TEM-KRIM-ADDR-0883,KFS3086,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10945,KFS-TEM-KRIM-ADDR-0884,KFS3089,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10946,KFS-TEM-KRIM-ADDR-0885,KFS2646,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10947,KFS-TEM-KRIM-ADDR-0886,KFS3097,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10948,KFS-TEM-KRIM-ADDR-0887,KFS3209,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10949,KFS-TEM-KRIM-ADDR-0888,KFS3482,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10950,KFS-TEM-KRIM-ADDR-0889,KFS3027,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10951,KFS-TEM-KRIM-ADDR-0890,KFS2856,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10952,KFS-TEM-KRIM-ADDR-0891,KFS2915,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10953,KFS-TEM-KRIM-ADDR-0892,KFS1676,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10954,KFS-TEM-KRIM-ADDR-0893,KFS2751,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10955,KFS-TEM-KRIM-ADDR-0894,KFS3699,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10956,KFS-TEM-KRIM-ADDR-0895,KFS1054,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10957,KFS-TEM-KRIM-ADDR-0896,KFS1099,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10958,KFS-TEM-KRIM-ADDR-0897,KFS3214,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10959,KFS-TEM-KRIM-ADDR-0898,KFS3450,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10960,KFS-TEM-KRIM-ADDR-0899,KFS3978,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10961,KFS-TEM-KRIM-ADDR-0900,KFS3572,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10962,KFS-TEM-KRIM-ADDR-0901,KFS2841,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10963,KFS-TEM-KRIM-ADDR-0902,KFS3568,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10964,KFS-TEM-KRIM-ADDR-0903,KFS3328,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10965,KFS-TEM-KRIM-ADDR-0904,KFS3123,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10966,KFS-TEM-KRIM-ADDR-0905,KFS3664,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10967,KFS-TEM-KRIM-ADDR-0906,KFS3345,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10968,KFS-TEM-KRIM-ADDR-0907,KFS3264,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10969,KFS-TEM-KRIM-ADDR-0908,KFS3755,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10970,KFS-TEM-KRIM-ADDR-0909,KFS2651,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10971,KFS-TEM-KRIM-ADDR-0910,KFS1165,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10972,KFS-TEM-KRIM-ADDR-0911,KFS3663,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10973,KFS-TEM-KRIM-ADDR-0912,KFS3713,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10974,KFS-TEM-KRIM-ADDR-0913,KFS3306,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10975,KFS-TEM-KRIM-ADDR-0914,KFS3649,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10976,KFS-TEM-KRIM-ADDR-0915,KFS2657,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10977,KFS-TEM-KRIM-ADDR-0916,KFS2963,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10978,KFS-TEM-KRIM-ADDR-0917,KFS3677,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10979,KFS-TEM-KRIM-ADDR-0918,KFS3152,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10980,KFS-TEM-KRIM-ADDR-0919,KFS3320,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10981,KFS-TEM-KRIM-ADDR-0920,KFS2964,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10982,KFS-TEM-KRIM-ADDR-0921,KFS3988,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10983,KFS-TEM-KRIM-ADDR-0922,KFS2972,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10984,KFS-TEM-KRIM-ADDR-0923,KFS1067,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10985,KFS-TEM-KRIM-ADDR-0924,KFS2753,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10986,KFS-TEM-KRIM-ADDR-0925,KFS1095,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10987,KFS-TEM-KRIM-ADDR-0926,KFS3640,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10988,KFS-TEM-KRIM-ADDR-0927,KFS3275,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10989,KFS-TEM-KRIM-ADDR-0928,KFS3956,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10990,KFS-TEM-KRIM-ADDR-0929,KFS3692,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10991,KFS-TEM-KRIM-ADDR-0930,KFS3874,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10992,KFS-TEM-KRIM-ADDR-0931,KFS3637,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11117,KFS-TEM-KRIM-ADDR-0932,KFS1586,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11118,KFS-TEM-KRIM-ADDR-0933,KFS3708,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11119,KFS-TEM-KRIM-ADDR-0934,KFS3796,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11120,KFS-TEM-KRIM-ADDR-0935,KFS3174,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11121,KFS-TEM-KRIM-ADDR-0936,KFS2812,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11122,KFS-TEM-KRIM-ADDR-0937,KFS3817,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11123,KFS-TEM-KRIM-ADDR-0938,KFS4021,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11124,KFS-TEM-KRIM-ADDR-0939,KFS3784,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11125,KFS-TEM-KRIM-ADDR-0940,KFS3344,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11126,KFS-TEM-KRIM-ADDR-0941,KFS3475,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11127,KFS-TEM-KRIM-ADDR-0942,KFS2973,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11128,KFS-TEM-KRIM-ADDR-0943,KFS3560,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11129,KFS-TEM-KRIM-ADDR-0944,KFS2866,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11130,KFS-TEM-KRIM-ADDR-0945,KFS1870,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11131,KFS-TEM-KRIM-ADDR-0946,KFS4016,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11132,KFS-TEM-KRIM-ADDR-0947,KFS3897,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11133,KFS-TEM-KRIM-ADDR-0948,KFS3685,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11134,KFS-TEM-KRIM-ADDR-0949,KFS3928,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11135,KFS-TEM-KRIM-ADDR-0950,KFS3282,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11136,KFS-TEM-KRIM-ADDR-0951,KFS3717,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11137,KFS-TEM-KRIM-ADDR-0952,KFS2845,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11138,KFS-TEM-KRIM-ADDR-0953,KFS3171,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11139,KFS-TEM-KRIM-ADDR-0954,KFS2925,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11140,KFS-TEM-KRIM-ADDR-0955,KFS3830,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11141,KFS-TEM-KRIM-ADDR-0956,KFS1112,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11142,KFS-TEM-KRIM-ADDR-0957,KFS4006,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11143,KFS-TEM-KRIM-ADDR-0958,KFS3219,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11144,KFS-TEM-KRIM-ADDR-0959,KFS2389,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11145,KFS-TEM-KRIM-ADDR-0960,KFS3146,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11146,KFS-TEM-KRIM-ADDR-0961,KFS3400,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11147,KFS-TEM-KRIM-ADDR-0962,KFS3364,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11148,KFS-TEM-KRIM-ADDR-0963,KFS3899,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11149,KFS-TEM-KRIM-ADDR-0964,KFS3429,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11150,KFS-TEM-KRIM-ADDR-0965,KFS3242,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11151,KFS-TEM-KRIM-ADDR-0966,KFS3712,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11152,KFS-TEM-KRIM-ADDR-0967,KFS1747,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11153,KFS-TEM-KRIM-ADDR-0968,KFS3451,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11154,KFS-TEM-KRIM-ADDR-0969,KFS4028,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11155,KFS-TEM-KRIM-ADDR-0970,KFS2833,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11156,KFS-TEM-KRIM-ADDR-0971,KFS3196,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11157,KFS-TEM-KRIM-ADDR-0972,KFS3826,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11158,KFS-TEM-KRIM-ADDR-0973,KFS3856,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11159,KFS-TEM-KRIM-ADDR-0974,KFS3930,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11160,KFS-TEM-KRIM-ADDR-0975,KFS3176,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11161,KFS-TEM-KRIM-ADDR-0976,KFS2769,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11162,KFS-TEM-KRIM-ADDR-0977,KFS3494,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11163,KFS-TEM-KRIM-ADDR-0978,KFS3473,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11164,KFS-TEM-KRIM-ADDR-0979,KFS3684,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11165,KFS-TEM-KRIM-ADDR-0980,KFS3493,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11166,KFS-TEM-KRIM-ADDR-0981,KFS3131,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11167,KFS-TEM-KRIM-ADDR-0982,KFS3635,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11168,KFS-TEM-KRIM-ADDR-0983,KFS3750,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11169,KFS-TEM-KRIM-ADDR-0984,KFS1048,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11170,KFS-TEM-KRIM-ADDR-0985,KFS3647,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11171,KFS-TEM-KRIM-ADDR-0986,KFS3166,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11172,KFS-TEM-KRIM-ADDR-0987,KFS3021,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11173,KFS-TEM-KRIM-ADDR-0988,KFS3406,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11174,KFS-TEM-KRIM-ADDR-0989,KFS3516,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11175,KFS-TEM-KRIM-ADDR-0990,KFS3641,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11176,KFS-TEM-KRIM-ADDR-0991,KFS1125,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11177,KFS-TEM-KRIM-ADDR-0992,KFS1007,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11178,KFS-TEM-KRIM-ADDR-0993,KFS3800,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11179,KFS-TEM-KRIM-ADDR-0994,KFS3307,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11180,KFS-TEM-KRIM-ADDR-0995,KFS4024,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11181,KFS-TEM-KRIM-ADDR-0996,KFS3595,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11182,KFS-TEM-KRIM-ADDR-0997,KFS3727,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11183,KFS-TEM-KRIM-ADDR-0998,KFS3592,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11184,KFS-TEM-KRIM-ADDR-0999,KFS3538,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
11185,KFS-TEM-KRIM-ADDR-1000,KFS3730,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
