"ENTITY_NM_ID","OBJ_ID","ENTITY_ID","NM_TYP_CD","FIRST_NM","MIDDLE_NM","LAST_NM","SUFFIX_NM","TITLE_NM","DFLT_IND","ACTV_IND"
"3953","3953","3953","PRFR","GRETA","D","AQUINO","","","Y","Y"
"3954","3954","3954","PRFR","ELVIS","N","ALSUP","","","Y","Y"
"3955","3955","3955","PRFR","GLENNA","B","HAYNIE","","","Y","Y"
"3956","3956","3956","PRFR","MELBA","A","STARR","","","Y","Y"
"3957","3957","3957","PRFR","JACK","C","AUBE","","","Y","Y"
"3958","3958","3958","PRFR","SOCORRO","A","COWLES","","","Y","Y"
"3959","3959","3959","PRFR","BRAIN","T","CARY","","","Y","Y"
"3960","3960","3960","PRFR","KATHERYN","M","STRAKA","","","Y","Y"
"3961","3961","3961","PRFR","DARYL","L","MANZANO","","","Y","Y"
"3962","3962","3962","PRFR","JAYSON","M","FERREE","","","Y","Y"
"3963","3963","3963","PRFR","PIERRE","L","GANNON","","","Y","Y"
"3964","3964","3964","PRFR","ETHEL","N","EBERSOLE","","","Y","Y"
"3965","3965","3965","PRFR","JOSEF","L","CONNELL","","","Y","Y"
"3966","3966","3966","PRFR","NATALIE","I","FINK","","","Y","Y"
"3967","3967","3967","PRFR","EMMANUEL","I","REYNOSO","","","Y","Y"
"3968","3968","3968","PRFR","ART","X","FUGATE","","","Y","Y"
"3969","3969","3969","PRFR","TAMMY","T","TELLEZ","","","Y","Y"
"3970","3970","3970","PRFR","HUGH","P","HO","","","Y","Y"
"3971","3971","3971","PRFR","ALVIN","Y","HARGETT","","","Y","Y"
"3972","3972","3972","PRFR","SOFIA","V","ESSARY","","","Y","Y"
"3973","3973","3973","PRFR","DEVON","P","TEAGUE","","","Y","Y"
"3974","3974","3974","PRFR","JOHNNIE","T","TERRAZAS","","","Y","Y"
"3975","3975","3975","PRFR","DEBRA","C","MERCIER","","","Y","Y"
"3976","3976","3976","PRFR","CAITLIN","Y","WERTZ","","","Y","Y"
"3977","3977","3977","PRFR","LORRIE","K","MARTINELLI","","","Y","Y"
"3978","3978","3978","PRFR","DANE","Z","CROWL","","","Y","Y"
"3979","3979","3979","PRFR","NEIL","E","OCONNOR","","","Y","Y"
"3980","3980","3980","PRFR","MACK","K","BOOKER","","","Y","Y"
"3981","3981","3981","PRFR","FREDERIC","O","CARLEY","","","Y","Y"
"3982","3982","3982","PRFR","JESSIE","D","BOLDT","","","Y","Y"
"3983","3983","3983","PRFR","JONATHAN","C","PENNINGTON","","","Y","Y"
"3984","3984","3984","PRFR","KERRY","N","HERRINGTON","","","Y","Y"
"3985","3985","3985","PRFR","TERRI","K","MAIR","","","Y","Y"
"3986","3986","3986","PRFR","RIGOBERTO","R","KIRKENDALL","","","Y","Y"
"3987","3987","3987","PRFR","PATRICIA","L","SOPER","","","Y","Y"
"3988","3988","3988","PRFR","TONI","A","GUESS","","","Y","Y"
"3989","3989","3989","PRFR","SHAWN","X","DAGOSTINO","","","Y","Y"
"3990","3990","3990","PRFR","ELNORA","O","MARBLE","","","Y","Y"
"3991","3991","3991","PRFR","ANTON","F","AVILES","","","Y","Y"
"3992","3992","3992","PRFR","DEANNE","A","PARADISE","","","Y","Y"
"3993","3993","3993","PRFR","DONNIE","E","GARRETSON","","","Y","Y"
"3994","3994","3994","PRFR","QUENTIN","J","THAO","","","Y","Y"
"3995","3995","3995","PRFR","PRESTON","V","MCDOUGALL","","","Y","Y"
"3996","3996","3996","PRFR","MAYNARD","H","HILLER","","","Y","Y"
"3997","3997","3997","PRFR","THELMA","R","FURST","","","Y","Y"
"3998","3998","3998","PRFR","NORMAN","L","GERALD","","","Y","Y"
"3999","3999","3999","PRFR","SALLY","L","CATRON","","","Y","Y"
"4000","4000","4000","PRFR","TRENT","L","PORTER","","","Y","Y"
"4001","4001","4001","PRFR","ERIN","X","DANA","","","Y","Y"
"4002","4002","4002","PRFR","FRANCINE","W","CURREY","","","Y","Y"
"4003","4003","4003","PRFR","SAMUEL","B","GERMANY","","","Y","Y"
"4004","4004","4004","PRFR","GENE","R","HAYASHI","","","Y","Y"
"4005","4005","4005","PRFR","HERSHEL","S","GRAGG","","","Y","Y"
"4006","4006","4006","PRFR","BRIDGETT","F","THOMA","","","Y","Y"
"4007","4007","4007","PRFR","WALKER","Y","ALFRED","","","Y","Y"
"4008","4008","4008","PRFR","TERRENCE","C","GABRIEL","","","Y","Y"
"4009","4009","4009","PRFR","THERESA","I","JARMAN","","","Y","Y"
"4010","4010","4010","PRFR","LAUREL","N","BEHR","","","Y","Y"
"4011","4011","4011","PRFR","EMMA","E","SIMAS","","","Y","Y"
"4012","4012","4012","PRFR","LINWOOD","S","DORTON","","","Y","Y"
"4013","4013","4013","PRFR","ALPHONSE","M","SMILEY","","","Y","Y"
"4014","4014","4014","PRFR","MARVIN","M","DILLEY","","","Y","Y"
"4015","4015","4015","PRFR","FREDERIC","G","BRIMMER","","","Y","Y"
"4016","4016","4016","PRFR","IVY","F","CHANCE","","","Y","Y"
"4017","4017","4017","PRFR","LLOYD","H","WILD","","","Y","Y"
"4018","4018","4018","PRFR","KENNETH","Y","TYREE","","","Y","Y"
"4019","4019","4019","PRFR","MAI","E","HUNTER","","","Y","Y"
"4020","4020","4020","PRFR","SALLIE","D","CHAPIN","","","Y","Y"
"4021","4021","4021","PRFR","ELOISE","F","FLORY","","","Y","Y"
"4022","4022","4022","PRFR","ETHAN","Y","STAATS","","","Y","Y"
"4023","4023","4023","PRFR","DICK","W","FOGLE","","","Y","Y"
"4024","4024","4024","PRFR","KERRY","H","COPLEY","","","Y","Y"
"4025","4025","4025","PRFR","AUGUST","K","PFISTER","","","Y","Y"
"4026","4026","4026","PRFR","RONNIE","J","WEISS","","","Y","Y"
"4027","4027","4027","PRFR","JOSE","W","HAGANS","","","Y","Y"
"4028","4028","4028","PRFR","MADELINE","G","TULL","","","Y","Y"
"4029","4029","4029","PRFR","MARSHALL","X","NUSS","","","Y","Y"
"4030","4030","4030","PRFR","BETTE","Q","OTTINGER","","","Y","Y"
"4031","4031","4031","PRFR","FRANCIS","Y","CLYBURN","","","Y","Y"
"4032","4032","4032","PRFR","IRMA","N","NEFF","","","Y","Y"
"4033","4033","4033","PRFR","JACKLYN","P","EGBERT","","","Y","Y"
"4034","4034","4034","PRFR","JOANN","U","HAVENS","","","Y","Y"
"4035","4035","4035","PRFR","System User","","Kuali","","","Y","Y"
"4036","4036","4036","PRFR","GERARDO","L","ABNEY","","","Y","Y"
"4042","4042","4042","PRFR","LINA","N","KELSO","","","Y","Y"
"4043","4043","4043","PRFR","DALLAS","N","LIU","","","Y","Y"
"4044","4044","4044","PRFR","MEL","W","STEVEN","","","Y","Y"
"4045","4045","4045","PRFR","KATHERYN","B","WILCOX","","","Y","Y"
"4046","4046","4046","PRFR","MATTHEW","R","RUTKOWSKI","","","Y","Y"
"4047","4047","4047","PRFR","USHER","H","VOSS","","","Y","Y"
"4048","4048","4048","PRFR","ISAAC","A","HENLEY","","","Y","Y"
"4049","4049","4049","PRFR","IRENE","B","ANDERSON","","","Y","Y"
"4050","4050","4050","PRFR","IMELDA","C","MATTHEWS","","","Y","Y"
"4051","4051","4051","PRFR","IVERSON","D","CAIN","","","Y","Y"
"4052","4052","4052","PRFR","IRVING","E","KLEIN","","","Y","Y"
"4053","4053","4053","PRFR","IVAN","F","TAYLOR","","","Y","Y"
"4054","4054","4054","PRFR","IGGY","G","SMITH","","","Y","Y"
"4055","4055","4055","PRFR","ILENE","H","JOHNSON","","","Y","Y"
"4056","4056","4056","PRFR","IKE","I","TARKINGTON","","","Y","Y"
"4057","4057","4057","PRFR","IAN","J","MCCLOUD","","","Y","Y"
"4058","4058","4058","PRFR","CHRIS","K","DONNELLY","","","Y","Y"
"4059","4059","4059","PRFR","CECILIA","L","PETERSON","","","Y","Y"
"4060","4060","4060","PRFR","CATHERINE","M","GREATHOUSE","","","Y","Y"
"4061","4061","4061","PRFR","CARSON","N","NOBLE","","","Y","Y"
"4062","4062","4062","PRFR","CLIFFORD","O","MORRISON","","","Y","Y"
"4063","4063","4063","PRFR","CLAIR","P","EMSLEY","","","Y","Y"
"4064","4064","4064","PRFR","CLYDE","R","MCMEANS","","","Y","Y"
"4065","4065","4065","PRFR","CLAUDETTE","S","BURKET","","","Y","Y"
"4066","4066","4066","PRFR","CYNTHIA","T","SYLVESTER","","","Y","Y"
"4067","4067","4067","PRFR","CHRISTINA","U","ABRAMS","","","Y","Y"
"4068","4068","4068","PRFR","DAVID","V","MARIN","","","Y","Y"
"4069","4069","4069","PRFR","DAMON","W","FORSYTHE","","","Y","Y"
"4070","4070","4070","PRFR","DERRICK","Y","BERRY","","","Y","Y"
"4071","4071","4071","PRFR","DELILAH","A","SHIPMAN","","","Y","Y"
"4072","4072","4072","PRFR","DENISE","B","SEARS","","","Y","Y"
"4073","4073","4073","PRFR","DICK","C","FREELAND","","","Y","Y"
"4074","4074","4074","PRFR","DONALD","D","DUNLAP","","","Y","Y"
"4075","4075","4075","PRFR","DAN","E","ELLIS","","","Y","Y"
"4076","4076","4076","PRFR","DARNELL","F","GRAINGER","","","Y","Y"
"4077","4077","4077","PRFR","DORIS","G","MONROE","","","Y","Y"
"4078","4078","4078","PRFR","ANDREW","H","KOONTZ","","","Y","Y"
"4079","4079","4079","PRFR","AARON","I","BURTON","","","Y","Y"
"4080","4080","4080","PRFR","ADAM","J","YOUNG","","","Y","Y"
"4081","4081","4081","PRFR","ANN","K","VOGEL","","","Y","Y"
"4082","4082","4082","PRFR","ADRIANA","L","GETZ","","","Y","Y"
"4083","4083","4083","PRFR","AMY","M","FERREE","","","Y","Y"
"4084","4084","4084","PRFR","AMELIA","N","COATNEY","","","Y","Y"
"4085","4085","4085","PRFR","ANTOINE","O","BARGE","","","Y","Y"
"4086","4086","4086","PRFR","ANTHONY","P","MORGAN","","","Y","Y"
"4087","4087","4087","PRFR","ARTHUR","R","WRIGHT","","","Y","Y"
"4088","4088","4088","PRFR","MICHAEL","S","BAXTER","","","Y","Y"
"4089","4089","4089","PRFR","MARK","T","GRAY","","","Y","Y"
"4090","4090","4090","PRFR","MATTHEW","U","HANDLEY","","","Y","Y"
"4091","4091","4091","PRFR","MARISSA","V","LEE","","","Y","Y"
"4092","4092","4092","PRFR","MELISSA","W","LAWYER","","","Y","Y"
"4093","4093","4093","PRFR","MORRIS","Y","NORMAN","","","Y","Y"
"4094","4094","4094","PRFR","MITCH","A","OBRIAN","","","Y","Y"
"4095","4095","4095","PRFR","MISSY","B","PAYNE","","","Y","Y"
"4096","4096","4096","PRFR","MINDY","C","HART","","","Y","Y"
"4097","4097","4097","PRFR","MERCEDES","D","QUICK","","","Y","Y"
"4098","4098","4098","PRFR","ULYSSES","E","RYAN","","","Y","Y"
"4099","4099","4099","PRFR","URSULA","F","SAMPSON","","","Y","Y"
"4100","4100","4100","PRFR","UTAH","G","ALLEN","","","Y","Y"
"4101","4101","4101","PRFR","ULRICH","I","TROYER","","","Y","Y"
"4102","4102","4102","PRFR","ULA","J","WARREN","","","Y","Y"
"4103","4103","4103","PRFR","UTE","K","YODER","","","Y","Y"
"4104","4104","4104","PRFR","URIAH","L","ZANE","","","Y","Y"
"4105","4105","4105","PRFR","UMA","M","YOLINSKY","","","Y","Y"
"4106","4106","4106","PRFR","USHA","N","BRAVA","","","Y","Y"
"4107","4107","4107","PRFR","HARRY","O","NELSON","","","Y","Y"
"4108","4108","4108","PRFR","HAROLD","P","MOSS","","","Y","Y"
"4109","4109","4109","PRFR","HECTOR","R","GONZALES","","","Y","Y"
"4110","4110","4110","PRFR","HARRIET","S","WILLIAMS","","","Y","Y"
"4111","4111","4111","PRFR","HANNIBAL","T","BENDER","","","Y","Y"
"4112","4112","4112","PRFR","HOWARD","U","SANDERS","","","Y","Y"
"4113","4113","4113","PRFR","HELEN","V","FIELDS","","","Y","Y"
"4114","4114","4114","PRFR","HAL","W","CARMICHAEL","","","Y","Y"
"4115","4115","4115","PRFR","HILDA","Y","EADS","","","Y","Y"
"4116","4116","4116","PRFR","HAZEL","Z","KELLER","","","Y","Y"
