entity_email_id|obj_id|ver_nbr|entity_id|ent_typ_cd|email_typ_cd|email_addr|dflt_ind|actv_ind|last_updt_dt|
KFS1884|KFS-TEM-KRIM-EMAIL-0745|1.0|KFS4000|PERSON|WRK|tlporter@kuali.org|Y|Y|20121207233003|
KFS1885|KFS-TEM-KRIM-EMAIL-0746|1.0|KFS3963|PERSON|WRK|pgannon@kuali.org|Y|Y|20121207233003|
KFS1886|KFS-TEM-KRIM-EMAIL-0747|1.0|KFS3622|PERSON|WRK|klbaran@kuali.org|Y|Y|20121207233003|
KFS1887|KFS-TEM-KRIM-EMAIL-0748|1.0|KFS2951|PERSON|WRK|clgrossm@kuali.org|Y|Y|20121207233003|
KFS1888|KFS-TEM-KRIM-EMAIL-0749|1.0|KFS2848|PERSON|WRK|dlcarl@kuali.org|Y|Y|20121207233003|
KFS1889|KFS-TEM-KRIM-EMAIL-0750|1.0|KFS3938|PERSON|WRK|joreddic@kuali.org|Y|Y|20121207233003|
KFS1890|KFS-TEM-KRIM-EMAIL-0751|1.0|KFS1138|PERSON|WRK|adcochra@kuali.org|Y|Y|20121207233003|
KFS1891|KFS-TEM-KRIM-EMAIL-0752|1.0|KFS3049|PERSON|WRK|elmchenr@kuali.org|Y|Y|20121207233003|
KFS1892|KFS-TEM-KRIM-EMAIL-0753|1.0|KFS3486|PERSON|WRK|aharter@kuali.org|Y|Y|20121207233003|
KFS1893|KFS-TEM-KRIM-EMAIL-0754|1.0|KFS3593|PERSON|WRK|swickham@kuali.org|Y|Y|20121207233003|
KFS1894|KFS-TEM-KRIM-EMAIL-0755|1.0|KFS3858|PERSON|WRK|rothurmo@kuali.org|Y|Y|20121207233003|
KFS1895|KFS-TEM-KRIM-EMAIL-0756|1.0|KFS2779|PERSON|WRK|graff@kuali.org|Y|Y|20121207233003|
KFS1896|KFS-TEM-KRIM-EMAIL-0757|1.0|KFS3965|PERSON|WRK|jlconnel@kuali.org|Y|Y|20121207233003|
KFS1897|KFS-TEM-KRIM-EMAIL-0758|1.0|KFS1082|PERSON|WRK|rmoneil@kuali.org|Y|Y|20121207233003|
KFS1898|KFS-TEM-KRIM-EMAIL-0759|1.0|KFS3308|PERSON|WRK|lmjarboe@kuali.org|Y|Y|20121207233003|
KFS1899|KFS-TEM-KRIM-EMAIL-0760|1.0|KFS1525|PERSON|WRK|wgrillo@kuali.org|Y|Y|20121207233003|
KFS1900|KFS-TEM-KRIM-EMAIL-0761|1.0|KFS1102|PERSON|WRK|biworces@kuali.org|Y|Y|20121207233003|
KFS1901|KFS-TEM-KRIM-EMAIL-0762|1.0|KFS3885|PERSON|WRK|emalpert@kuali.org|Y|Y|20121207233003|
KFS1902|KFS-TEM-KRIM-EMAIL-0763|1.0|KFS3227|PERSON|WRK|smvansco@kuali.org|Y|Y|20121207233003|
KFS1903|KFS-TEM-KRIM-EMAIL-0764|1.0|KFS4014|PERSON|WRK|mmdilley@kuali.org|Y|Y|20121207233003|
KFS1904|KFS-TEM-KRIM-EMAIL-0765|1.0|KFS3615|PERSON|WRK|mmstouff@kuali.org|Y|Y|20121207233003|
KFS1905|KFS-TEM-KRIM-EMAIL-0766|1.0|KFS1021|PERSON|WRK|tmkato@kuali.org|Y|Y|20121207233003|
KFS1906|KFS-TEM-KRIM-EMAIL-0767|1.0|KFS3808|PERSON|WRK|lmtotten@kuali.org|Y|Y|20121207233003|
KFS1907|KFS-TEM-KRIM-EMAIL-0768|1.0|KFS3113|PERSON|WRK|rmdurst@kuali.org|Y|Y|20121207233003|
KFS1908|KFS-TEM-KRIM-EMAIL-0769|1.0|KFS3794|PERSON|WRK|ramckim@kuali.org|Y|Y|20121207233003|
KFS1909|KFS-TEM-KRIM-EMAIL-0770|1.0|KFS3409|PERSON|WRK|dmcummin@kuali.org|Y|Y|20121207233003|
KFS1910|KFS-TEM-KRIM-EMAIL-0771|1.0|KFS3671|PERSON|WRK|gpartee@kuali.org|Y|Y|20121207233003|
KFS1911|KFS-TEM-KRIM-EMAIL-0772|1.0|KFS2928|PERSON|WRK|rkephart@kuali.org|Y|Y|20121207233003|
KFS1912|KFS-TEM-KRIM-EMAIL-0773|1.0|KFS2834|PERSON|WRK|lachance@kuali.org|Y|Y|20121207233003|
KFS1913|KFS-TEM-KRIM-EMAIL-0774|1.0|KFS1574|PERSON|WRK|melson@kuali.org|Y|Y|20121207233003|
KFS1914|KFS-TEM-KRIM-EMAIL-0775|1.0|KFS1032|PERSON|WRK|odevries@kuali.org|Y|Y|20121207233003|
KFS1915|KFS-TEM-KRIM-EMAIL-0776|1.0|KFS1045|PERSON|WRK|elgin@kuali.org|Y|Y|20121207233003|
KFS1916|KFS-TEM-KRIM-EMAIL-0777|1.0|KFS2810|PERSON|WRK|vega@kuali.org|Y|Y|20121207233003|
KFS1917|KFS-TEM-KRIM-EMAIL-0778|1.0|KFS3843|PERSON|WRK|emdaviss@kuali.org|Y|Y|20121207233003|
KFS1918|KFS-TEM-KRIM-EMAIL-0779|1.0|KFS3852|PERSON|WRK|mmcronin@kuali.org|Y|Y|20121207233003|
KFS1919|KFS-TEM-KRIM-EMAIL-0780|1.0|KFS3752|PERSON|WRK|tcote@kuali.org|Y|Y|20121207233003|
KFS1920|KFS-TEM-KRIM-EMAIL-0781|1.0|KFS3444|PERSON|WRK|jmschram@kuali.org|Y|Y|20121207233003|
KFS1921|KFS-TEM-KRIM-EMAIL-0782|1.0|KFS3520|PERSON|WRK|dmdever@kuali.org|Y|Y|20121207233003|
KFS1922|KFS-TEM-KRIM-EMAIL-0783|1.0|KFS2821|PERSON|WRK|switzer@kuali.org|Y|Y|20121207233003|
KFS1923|KFS-TEM-KRIM-EMAIL-0784|1.0|KFS2230|PERSON|WRK|mcmaster@kuali.org|Y|Y|20121207233003|
KFS1924|KFS-TEM-KRIM-EMAIL-0785|1.0|KFS2957|PERSON|WRK|vwhiting@kuali.org|Y|Y|20121207233003|
KFS1925|KFS-TEM-KRIM-EMAIL-0786|1.0|KFS3962|PERSON|WRK|jferree@kuali.org|Y|Y|20121207233003|
KFS1926|KFS-TEM-KRIM-EMAIL-0787|1.0|KFS2818|PERSON|WRK|flowers@kuali.org|Y|Y|20121207233003|
KFS1927|KFS-TEM-KRIM-EMAIL-0788|1.0|KFS3535|PERSON|WRK|rdonohoe@kuali.org|Y|Y|20121207233003|
KFS1928|KFS-TEM-KRIM-EMAIL-0789|1.0|KFS3061|PERSON|WRK|jbaird@kuali.org|Y|Y|20121207233003|
KFS1929|KFS-TEM-KRIM-EMAIL-0790|1.0|KFS4013|PERSON|WRK|asmiley@kuali.org|Y|Y|20121207233003|
KFS1930|KFS-TEM-KRIM-EMAIL-0791|1.0|KFS3273|PERSON|WRK|lkerley@kuali.org|Y|Y|20121207233003|
KFS1931|KFS-TEM-KRIM-EMAIL-0792|1.0|KFS1090|PERSON|WRK|hutchins@kuali.org|Y|Y|20121207233003|
KFS1932|KFS-TEM-KRIM-EMAIL-0793|1.0|KFS3933|PERSON|WRK|dspinell@kuali.org|Y|Y|20121207233003|
KFS1933|KFS-TEM-KRIM-EMAIL-0794|1.0|KFS2862|PERSON|WRK|sweitzer@kuali.org|Y|Y|20121207233003|
KFS1934|KFS-TEM-KRIM-EMAIL-0795|1.0|KFS3744|PERSON|WRK|jnrhoads@kuali.org|Y|Y|20121207233003|
KFS1935|KFS-TEM-KRIM-EMAIL-0796|1.0|KFS3195|PERSON|WRK|leshelma@kuali.org|Y|Y|20121207233003|
KFS1936|KFS-TEM-KRIM-EMAIL-0797|1.0|KFS3609|PERSON|WRK|ghamby@kuali.org|Y|Y|20121207233003|
KFS1937|KFS-TEM-KRIM-EMAIL-0798|1.0|KFS1023|PERSON|WRK|rnmcinty@kuali.org|Y|Y|20121207233003|
KFS1938|KFS-TEM-KRIM-EMAIL-0799|1.0|KFS3043|PERSON|WRK|jnbybee@kuali.org|Y|Y|20121207233003|
KFS1939|KFS-TEM-KRIM-EMAIL-0800|1.0|KFS2889|PERSON|WRK|jateasle@kuali.org|Y|Y|20121207233003|
KFS1940|KFS-TEM-KRIM-EMAIL-0801|1.0|KFS1047|PERSON|WRK|duggins@kuali.org|Y|Y|20121207233003|
KFS1941|KFS-TEM-KRIM-EMAIL-0802|1.0|KFS4043|PERSON|WRK|dliu@kuali.org|Y|Y|20121207233003|
KFS1942|KFS-TEM-KRIM-EMAIL-0803|1.0|KFS3556|PERSON|WRK|emonahan@kuali.org|Y|Y|20121207233003|
KFS1943|KFS-TEM-KRIM-EMAIL-0804|1.0|KFS3601|PERSON|WRK|mwinters@kuali.org|Y|Y|20121207233003|
KFS1944|KFS-TEM-KRIM-EMAIL-0805|1.0|KFS2861|PERSON|WRK|qfeather@kuali.org|Y|Y|20121207233003|
KFS1945|KFS-TEM-KRIM-EMAIL-0806|1.0|KFS3654|PERSON|WRK|anclancy@kuali.org|Y|Y|20121207233003|
KFS1946|KFS-TEM-KRIM-EMAIL-0807|1.0|KFS3737|PERSON|WRK|asneed@kuali.org|Y|Y|20121207233003|
KFS1947|KFS-TEM-KRIM-EMAIL-0808|1.0|KFS3007|PERSON|WRK|dharden@kuali.org|Y|Y|20121207233003|
KFS1948|KFS-TEM-KRIM-EMAIL-0809|1.0|KFS3283|PERSON|WRK|bgranvil@kuali.org|Y|Y|20121207233003|
KFS1949|KFS-TEM-KRIM-EMAIL-0810|1.0|KFS2783|PERSON|WRK|dbaer@kuali.org|Y|Y|20121207233003|
KFS1950|KFS-TEM-KRIM-EMAIL-0811|1.0|KFS2734|PERSON|WRK|theodore@kuali.org|Y|Y|20121207233003|
KFS1951|KFS-TEM-KRIM-EMAIL-0812|1.0|KFS3504|PERSON|WRK|racreame@kuali.org|Y|Y|20121207233003|
KFS1952|KFS-TEM-KRIM-EMAIL-0813|1.0|KFS3944|PERSON|WRK|jabeaton@kuali.org|Y|Y|20121207233003|
KFS1953|KFS-TEM-KRIM-EMAIL-0814|1.0|KFS3769|PERSON|WRK|tabojorq@kuali.org|Y|Y|20121207233003|
KFS1954|KFS-TEM-KRIM-EMAIL-0815|1.0|KFS3576|PERSON|WRK|rasutter@kuali.org|Y|Y|20121207233003|
KFS1955|KFS-TEM-KRIM-EMAIL-0816|1.0|KFS1337|PERSON|WRK|anemery@kuali.org|Y|Y|20121207233003|
KFS1956|KFS-TEM-KRIM-EMAIL-0817|1.0|KFS3591|PERSON|WRK|ehillard@kuali.org|Y|Y|20121207233003|
KFS1957|KFS-TEM-KRIM-EMAIL-0818|1.0|KFS3050|PERSON|WRK|istanfie@kuali.org|Y|Y|20121207233003|
KFS1958|KFS-TEM-KRIM-EMAIL-0819|1.0|KFS3254|PERSON|WRK|fharr@kuali.org|Y|Y|20121207233003|
KFS1959|KFS-TEM-KRIM-EMAIL-0820|1.0|KFS3384|PERSON|WRK|rahadfie@kuali.org|Y|Y|20121207233003|
KFS1960|KFS-TEM-KRIM-EMAIL-0821|1.0|KFS3546|PERSON|WRK|hahagans@kuali.org|Y|Y|20121207233003|
KFS1961|KFS-TEM-KRIM-EMAIL-0822|1.0|KFS2947|PERSON|WRK|aafarthi@kuali.org|Y|Y|20121207233003|
KFS1962|KFS-TEM-KRIM-EMAIL-0823|1.0|KFS2926|PERSON|WRK|tapeele@kuali.org|Y|Y|20121207233003|
KFS1963|KFS-TEM-KRIM-EMAIL-0824|1.0|KFS3651|PERSON|WRK|camcswee@kuali.org|Y|Y|20121207233003|
KFS1964|KFS-TEM-KRIM-EMAIL-0825|1.0|KFS3202|PERSON|WRK|ikonrad@kuali.org|Y|Y|20121207233003|
KFS1965|KFS-TEM-KRIM-EMAIL-0826|1.0|KFS3824|PERSON|WRK|nmendiol@kuali.org|Y|Y|20121207233003|
KFS1966|KFS-TEM-KRIM-EMAIL-0827|1.0|KFS1455|PERSON|WRK|degroot@kuali.org|Y|Y|20121207233003|
KFS1967|KFS-TEM-KRIM-EMAIL-0828|1.0|KFS1453|PERSON|WRK|ireland@kuali.org|Y|Y|20121207233003|
KFS1968|KFS-TEM-KRIM-EMAIL-0829|1.0|KFS3561|PERSON|WRK|rbcolang@kuali.org|Y|Y|20121207233003|
KFS1969|KFS-TEM-KRIM-EMAIL-0830|1.0|KFS2204|PERSON|WRK|rolunt@kuali.org|Y|Y|20121207233003|
KFS1970|KFS-TEM-KRIM-EMAIL-0831|1.0|KFS1002|PERSON|WRK|rbpaulin@kuali.org|Y|Y|20121207233003|
KFS1971|KFS-TEM-KRIM-EMAIL-0832|1.0|KFS1094|PERSON|WRK|abhafner@kuali.org|Y|Y|20121207233003|
KFS1972|KFS-TEM-KRIM-EMAIL-0833|1.0|KFS4003|PERSON|WRK|sbgerman@kuali.org|Y|Y|20121207233003|
KFS1973|KFS-TEM-KRIM-EMAIL-0834|1.0|KFS3632|PERSON|WRK|bborja@kuali.org|Y|Y|20121207233003|
KFS1974|KFS-TEM-KRIM-EMAIL-0835|1.0|KFS3882|PERSON|WRK|vrude@kuali.org|Y|Y|20121207233003|
KFS1975|KFS-TEM-KRIM-EMAIL-0836|1.0|KFS2824|PERSON|WRK|sbmoorma@kuali.org|Y|Y|20121207233003|
KFS1976|KFS-TEM-KRIM-EMAIL-0837|1.0|KFS3106|PERSON|WRK|mbbolano@kuali.org|Y|Y|20121207233003|
KFS1977|KFS-TEM-KRIM-EMAIL-0838|1.0|KFS3934|PERSON|WRK|ddisney@kuali.org|Y|Y|20121207233003|
KFS1978|KFS-TEM-KRIM-EMAIL-0839|1.0|KFS1101|PERSON|WRK|leflore@kuali.org|Y|Y|20121207233003|
KFS1979|KFS-TEM-KRIM-EMAIL-0840|1.0|KFS3374|PERSON|WRK|tbblue@kuali.org|Y|Y|20121207233003|
KFS1980|KFS-TEM-KRIM-EMAIL-0841|1.0|KFS3316|PERSON|WRK|jquesada@kuali.org|Y|Y|20121207233003|
KFS1981|KFS-TEM-KRIM-EMAIL-0842|1.0|KFS2616|PERSON|WRK|wbouldin@kuali.org|Y|Y|20121207233003|
KFS1982|KFS-TEM-KRIM-EMAIL-0843|1.0|KFS3877|PERSON|WRK|ablabont@kuali.org|Y|Y|20121207233003|
KFS1983|KFS-TEM-KRIM-EMAIL-0844|1.0|KFS3168|PERSON|WRK|tbswanne@kuali.org|Y|Y|20121207233003|
KFS1984|KFS-TEM-KRIM-EMAIL-0845|1.0|KFS3763|PERSON|WRK|obmckown@kuali.org|Y|Y|20121207233003|
KFS1985|KFS-TEM-KRIM-EMAIL-0846|1.0|KFS2914|PERSON|WRK|lpederso@kuali.org|Y|Y|20121207233003|
KFS1986|KFS-TEM-KRIM-EMAIL-0847|1.0|KFS3718|PERSON|WRK|lbflick@kuali.org|Y|Y|20121207233003|
KFS1987|KFS-TEM-KRIM-EMAIL-0848|1.0|KFS3340|PERSON|WRK|cbbeaure@kuali.org|Y|Y|20121207233003|
KFS1988|KFS-TEM-KRIM-EMAIL-0849|1.0|KFS3795|PERSON|WRK|mmatherl@kuali.org|Y|Y|20121207233003|
KFS1989|KFS-TEM-KRIM-EMAIL-0850|1.0|KFS1599|PERSON|WRK|bleighto@kuali.org|Y|Y|20121207233003|
KFS1990|KFS-TEM-KRIM-EMAIL-0851|1.0|KFS1006|PERSON|WRK|mbshorte@kuali.org|Y|Y|20121207233003|
KFS1991|KFS-TEM-KRIM-EMAIL-0852|1.0|KFS3140|PERSON|WRK|mswitzer@kuali.org|Y|Y|20121207233003|
KFS1992|KFS-TEM-KRIM-EMAIL-0853|1.0|KFS3375|PERSON|WRK|jswaney@kuali.org|Y|Y|20121207233003|
KFS1993|KFS-TEM-KRIM-EMAIL-0854|1.0|KFS3189|PERSON|WRK|bburruss@kuali.org|Y|Y|20121207233003|
KFS1994|KFS-TEM-KRIM-EMAIL-0855|1.0|KFS3236|PERSON|WRK|vbmaddux@kuali.org|Y|Y|20121207233003|
KFS1995|KFS-TEM-KRIM-EMAIL-0856|1.0|KFS3614|PERSON|WRK|smcsween@kuali.org|Y|Y|20121207233003|
KFS1996|KFS-TEM-KRIM-EMAIL-0857|1.0|KFS2907|PERSON|WRK|acrowe@kuali.org|Y|Y|20121207233003|
KFS1997|KFS-TEM-KRIM-EMAIL-0858|1.0|KFS3853|PERSON|WRK|abbagby@kuali.org|Y|Y|20121207233003|
KFS1998|KFS-TEM-KRIM-EMAIL-0859|1.0|KFS3122|PERSON|WRK|wbrazil@kuali.org|Y|Y|20121207233003|
KFS1999|KFS-TEM-KRIM-EMAIL-0860|1.0|KFS3013|PERSON|WRK|tgrigg@kuali.org|Y|Y|20121207233003|
KFS2000|KFS-TEM-KRIM-EMAIL-0861|1.0|KFS3904|PERSON|WRK|dbschlue@kuali.org|Y|Y|20121207233003|
KFS2001|KFS-TEM-KRIM-EMAIL-0862|1.0|KFS2073|PERSON|WRK|bbsimone@kuali.org|Y|Y|20121207233003|
KFS2002|KFS-TEM-KRIM-EMAIL-0863|1.0|KFS1014|PERSON|WRK|bbshankl@kuali.org|Y|Y|20121207233003|
KFS2003|KFS-TEM-KRIM-EMAIL-0864|1.0|KFS3597|PERSON|WRK|dbweed@kuali.org|Y|Y|20121207233003|
KFS2004|KFS-TEM-KRIM-EMAIL-0865|1.0|KFS2945|PERSON|WRK|fnunes@kuali.org|Y|Y|20121207233003|
KFS2005|KFS-TEM-KRIM-EMAIL-0866|1.0|KFS3915|PERSON|WRK|smarrufo@kuali.org|Y|Y|20121207233003|
KFS2006|KFS-TEM-KRIM-EMAIL-0867|1.0|KFS3868|PERSON|WRK|lblechne@kuali.org|Y|Y|20121207233003|
KFS2007|KFS-TEM-KRIM-EMAIL-0868|1.0|KFS3612|PERSON|WRK|hbbigley@kuali.org|Y|Y|20121207233003|
KFS2008|KFS-TEM-KRIM-EMAIL-0869|1.0|KFS3104|PERSON|WRK|hnichol@kuali.org|Y|Y|20121207233003|
KFS2009|KFS-TEM-KRIM-EMAIL-0870|1.0|KFS3611|PERSON|WRK|dbdesant@kuali.org|Y|Y|20121207233003|
KFS2010|KFS-TEM-KRIM-EMAIL-0871|1.0|KFS1515|PERSON|WRK|reich@kuali.org|Y|Y|20121207233003|
KFS2011|KFS-TEM-KRIM-EMAIL-0872|1.0|KFS3198|PERSON|WRK|hbogard@kuali.org|Y|Y|20121207233003|
KFS2012|KFS-TEM-KRIM-EMAIL-0873|1.0|KFS3957|PERSON|WRK|jaube@kuali.org|Y|Y|20121207233003|
KFS2013|KFS-TEM-KRIM-EMAIL-0874|1.0|KFS3983|PERSON|WRK|jpenning@kuali.org|Y|Y|20121207233003|
KFS2014|KFS-TEM-KRIM-EMAIL-0875|1.0|KFS3754|PERSON|WRK|lcbreton@kuali.org|Y|Y|20121207233003|
KFS2015|KFS-TEM-KRIM-EMAIL-0876|1.0|KFS3603|PERSON|WRK|acegan@kuali.org|Y|Y|20121207233003|
KFS2016|KFS-TEM-KRIM-EMAIL-0877|1.0|KFS2797|PERSON|WRK|hagood@kuali.org|Y|Y|20121207233003|
KFS2017|KFS-TEM-KRIM-EMAIL-0878|1.0|KFS2693|PERSON|WRK|feeney@kuali.org|Y|Y|20121207233003|
KFS2018|KFS-TEM-KRIM-EMAIL-0879|1.0|KFS3298|PERSON|WRK|kcemery@kuali.org|Y|Y|20121207233003|
KFS2019|KFS-TEM-KRIM-EMAIL-0880|1.0|KFS3355|PERSON|WRK|dcote@kuali.org|Y|Y|20121207233003|
KFS2020|KFS-TEM-KRIM-EMAIL-0881|1.0|KFS2920|PERSON|WRK|pagel@kuali.org|Y|Y|20121207233003|
KFS2021|KFS-TEM-KRIM-EMAIL-0882|1.0|KFS2815|PERSON|WRK|wadamski@kuali.org|Y|Y|20121207233003|
KFS2022|KFS-TEM-KRIM-EMAIL-0883|1.0|KFS3940|PERSON|WRK|scatwood@kuali.org|Y|Y|20121207233003|
KFS2023|KFS-TEM-KRIM-EMAIL-0884|1.0|KFS4008|PERSON|WRK|tcgabrie@kuali.org|Y|Y|20121207233003|
KFS2024|KFS-TEM-KRIM-EMAIL-0885|1.0|KFS2965|PERSON|WRK|jkitchen@kuali.org|Y|Y|20121207233003|
KFS2025|KFS-TEM-KRIM-EMAIL-0886|1.0|KFS3465|PERSON|WRK|scgorman@kuali.org|Y|Y|20121207233003|
KFS2026|KFS-TEM-KRIM-EMAIL-0887|1.0|KFS1091|PERSON|WRK|crockett@kuali.org|Y|Y|20121207233003|
KFS2027|KFS-TEM-KRIM-EMAIL-0888|1.0|KFS2917|PERSON|WRK|rcwhitte@kuali.org|Y|Y|20121207233003|
KFS2028|KFS-TEM-KRIM-EMAIL-0889|1.0|KFS3268|PERSON|WRK|toldham@kuali.org|Y|Y|20121207233003|
KFS2029|KFS-TEM-KRIM-EMAIL-0890|1.0|KFS3032|PERSON|WRK|mgaspard@kuali.org|Y|Y|20121207233003|
KFS2030|KFS-TEM-KRIM-EMAIL-0891|1.0|KFS3272|PERSON|WRK|nbarden@kuali.org|Y|Y|20121207233003|
KFS2031|KFS-TEM-KRIM-EMAIL-0892|1.0|KFS3743|PERSON|WRK|hsoucy@kuali.org|Y|Y|20121207233003|
KFS2032|KFS-TEM-KRIM-EMAIL-0893|1.0|KFS3679|PERSON|WRK|hoates@kuali.org|Y|Y|20121207233003|
KFS2033|KFS-TEM-KRIM-EMAIL-0894|1.0|KFS2762|PERSON|WRK|clinksca@kuali.org|Y|Y|20121207233003|
KFS2034|KFS-TEM-KRIM-EMAIL-0895|1.0|KFS3154|PERSON|WRK|mitalber@kuali.org|Y|Y|20121207233003|
KFS2035|KFS-TEM-KRIM-EMAIL-0896|1.0|KFS3449|PERSON|WRK|eccann@kuali.org|Y|Y|20121207233003|
KFS2036|KFS-TEM-KRIM-EMAIL-0897|1.0|KFS3616|PERSON|WRK|jccrim@kuali.org|Y|Y|20121207233003|
KFS2037|KFS-TEM-KRIM-EMAIL-0898|1.0|KFS3773|PERSON|WRK|jccranfo@kuali.org|Y|Y|20121207233003|
KFS2038|KFS-TEM-KRIM-EMAIL-0899|1.0|KFS3024|PERSON|WRK|jcgasawa@kuali.org|Y|Y|20121207233003|
KFS2039|KFS-TEM-KRIM-EMAIL-0900|1.0|KFS3585|PERSON|WRK|ccjeanlo@kuali.org|Y|Y|20121207233003|
KFS2040|KFS-TEM-KRIM-EMAIL-0901|1.0|KFS3319|PERSON|WRK|dkeesee@kuali.org|Y|Y|20121207233003|
KFS2041|KFS-TEM-KRIM-EMAIL-0902|1.0|KFS3035|PERSON|WRK|acbaugh@kuali.org|Y|Y|20121207233003|
KFS2042|KFS-TEM-KRIM-EMAIL-0903|1.0|KFS3228|PERSON|WRK|jcmcphee@kuali.org|Y|Y|20121207233003|
KFS2043|KFS-TEM-KRIM-EMAIL-0904|1.0|KFS3179|PERSON|WRK|gyazzie@kuali.org|Y|Y|20121207233003|
KFS2044|KFS-TEM-KRIM-EMAIL-0905|1.0|KFS2388|PERSON|WRK|ahrens@kuali.org|Y|Y|20121207233003|
KFS2045|KFS-TEM-KRIM-EMAIL-0906|1.0|KFS3296|PERSON|WRK|fpelleti@kuali.org|Y|Y|20121207233003|
KFS2046|KFS-TEM-KRIM-EMAIL-0907|1.0|KFS3027|PERSON|WRK|gnightin@kuali.org|Y|Y|20121207233003|
KFS2047|KFS-TEM-KRIM-EMAIL-0908|1.0|KFS2856|PERSON|WRK|rzalvis@kuali.org|Y|Y|20121207233003|
KFS2048|KFS-TEM-KRIM-EMAIL-0909|1.0|KFS2915|PERSON|WRK|dzsherwi@kuali.org|Y|Y|20121207233003|
KFS2049|KFS-TEM-KRIM-EMAIL-0910|1.0|KFS1676|PERSON|WRK|cottle@kuali.org|Y|Y|20121207233003|
KFS2050|KFS-TEM-KRIM-EMAIL-0911|1.0|KFS2751|PERSON|WRK|tzwestco@kuali.org|Y|Y|20121207233003|
KFS2051|KFS-TEM-KRIM-EMAIL-0912|1.0|KFS3699|PERSON|WRK|azcody@kuali.org|Y|Y|20121207233003|
KFS2052|KFS-TEM-KRIM-EMAIL-0913|1.0|KFS1054|PERSON|WRK|bpalladi@kuali.org|Y|Y|20121207233003|
KFS2053|KFS-TEM-KRIM-EMAIL-0914|1.0|KFS1099|PERSON|WRK|emartin@kuali.org|Y|Y|20121207233003|
KFS2054|KFS-TEM-KRIM-EMAIL-0915|1.0|KFS3214|PERSON|WRK|lmilam@kuali.org|Y|Y|20121207233003|
KFS2055|KFS-TEM-KRIM-EMAIL-0916|1.0|KFS3450|PERSON|WRK|rhackett@kuali.org|Y|Y|20121207233003|
KFS2056|KFS-TEM-KRIM-EMAIL-0917|1.0|KFS3978|PERSON|WRK|dzcrowl@kuali.org|Y|Y|20121207233003|
KFS2057|KFS-TEM-KRIM-EMAIL-0918|1.0|KFS3572|PERSON|WRK|bswallow@kuali.org|Y|Y|20121207233003|
KFS2058|KFS-TEM-KRIM-EMAIL-0919|1.0|KFS2841|PERSON|WRK|mcguire@kuali.org|Y|Y|20121207233003|
KFS2059|KFS-TEM-KRIM-EMAIL-0920|1.0|KFS3568|PERSON|WRK|czleech@kuali.org|Y|Y|20121207233003|
KFS2060|KFS-TEM-KRIM-EMAIL-0921|1.0|KFS3328|PERSON|WRK|mzcarr@kuali.org|Y|Y|20121207233003|
KFS2061|KFS-TEM-KRIM-EMAIL-0922|1.0|KFS3123|PERSON|WRK|gpickle@kuali.org|Y|Y|20121207233003|
KFS2062|KFS-TEM-KRIM-EMAIL-0923|1.0|KFS3664|PERSON|WRK|rlheureu@kuali.org|Y|Y|20121207233003|
KFS2063|KFS-TEM-KRIM-EMAIL-0924|1.0|KFS3345|PERSON|WRK|rzstotts@kuali.org|Y|Y|20121207233003|
KFS2064|KFS-TEM-KRIM-EMAIL-0925|1.0|KFS3264|PERSON|WRK|ezhoyos@kuali.org|Y|Y|20121207233003|
KFS2065|KFS-TEM-KRIM-EMAIL-0926|1.0|KFS3755|PERSON|WRK|dzhotchk@kuali.org|Y|Y|20121207233003|
KFS2066|KFS-TEM-KRIM-EMAIL-0927|1.0|KFS2651|PERSON|WRK|lzrobins@kuali.org|Y|Y|20121207233003|
KFS2067|KFS-TEM-KRIM-EMAIL-0928|1.0|KFS1165|PERSON|WRK|hutton@kuali.org|Y|Y|20121207233003|
KFS2068|KFS-TEM-KRIM-EMAIL-0929|1.0|KFS3663|PERSON|WRK|lstaton@kuali.org|Y|Y|20121207233003|
KFS2069|KFS-TEM-KRIM-EMAIL-0930|1.0|KFS3713|PERSON|WRK|ozmalave@kuali.org|Y|Y|20121207233003|
KFS2070|KFS-TEM-KRIM-EMAIL-0931|1.0|KFS3306|PERSON|WRK|fcooks@kuali.org|Y|Y|20121207233003|
KFS2071|KFS-TEM-KRIM-EMAIL-0932|1.0|KFS3649|PERSON|WRK|baedmond@kuali.org|Y|Y|20121207233003|
KFS2072|KFS-TEM-KRIM-EMAIL-0933|1.0|KFS2657|PERSON|WRK|mcgough@kuali.org|Y|Y|20121207233003|
KFS2073|KFS-TEM-KRIM-EMAIL-0934|1.0|KFS2963|PERSON|WRK|datomlin@kuali.org|Y|Y|20121207233003|
KFS2074|KFS-TEM-KRIM-EMAIL-0935|1.0|KFS3677|PERSON|WRK|eseale@kuali.org|Y|Y|20121207233003|
KFS2075|KFS-TEM-KRIM-EMAIL-0936|1.0|KFS3152|PERSON|WRK|leaddy@kuali.org|Y|Y|20121207233003|
KFS2076|KFS-TEM-KRIM-EMAIL-0937|1.0|KFS3320|PERSON|WRK|jahoman@kuali.org|Y|Y|20121207233003|
KFS2077|KFS-TEM-KRIM-EMAIL-0938|1.0|KFS2964|PERSON|WRK|vagaskin@kuali.org|Y|Y|20121207233003|
KFS2078|KFS-TEM-KRIM-EMAIL-0939|1.0|KFS3988|PERSON|WRK|taguess@kuali.org|Y|Y|20121207233003|
