entity_ext_id_id|obj_id|ver_nbr|entity_id|ext_id_typ_cd|ext_id|last_updt_dt|
KFS5195|KFS5195|1.0|KFS3497|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5196|KFS5196|1.0|KFS3498|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5197|KFS5197|1.0|KFS3499|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5198|KFS5198|1.0|KFS3500|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5199|KFS5199|1.0|KFS3501|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5200|KFS5200|1.0|KFS3502|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5201|KFS5201|1.0|KFS3503|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5202|KFS5202|1.0|KFS3504|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5203|KFS5203|1.0|KFS3505|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5204|KFS5204|1.0|KFS3506|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5205|KFS5205|1.0|KFS3507|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5206|KFS5206|1.0|KFS3508|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5207|KFS5207|1.0|KFS3509|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5208|KFS5208|1.0|KFS3510|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5209|KFS5209|1.0|KFS3511|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5210|KFS5210|1.0|KFS3512|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5211|KFS5211|1.0|KFS3513|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5212|KFS5212|1.0|KFS3514|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5213|KFS5213|1.0|KFS3515|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5214|KFS5214|1.0|KFS3516|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5215|KFS5215|1.0|KFS3517|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5216|KFS5216|1.0|KFS3518|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5217|KFS5217|1.0|KFS3519|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5218|KFS5218|1.0|KFS3520|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5219|KFS5219|1.0|KFS3521|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5220|KFS5220|1.0|KFS3522|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5221|KFS5221|1.0|KFS3523|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5222|KFS5222|1.0|KFS3524|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5223|KFS5223|1.0|KFS3525|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5224|KFS5224|1.0|KFS3526|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5225|KFS5225|1.0|KFS3527|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5226|KFS5226|1.0|KFS3528|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5227|KFS5227|1.0|KFS3529|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5228|KFS5228|1.0|KFS3530|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5229|KFS5229|1.0|KFS3531|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5230|KFS5230|1.0|KFS3532|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5231|KFS5231|1.0|KFS3533|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5232|KFS5232|1.0|KFS3534|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5233|KFS5233|1.0|KFS3535|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5234|KFS5234|1.0|KFS3536|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5235|KFS5235|1.0|KFS3537|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5236|KFS5236|1.0|KFS3538|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5237|KFS5237|1.0|KFS3539|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5238|KFS5238|1.0|KFS3540|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5239|KFS5239|1.0|KFS3541|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5240|KFS5240|1.0|KFS3542|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5241|KFS5241|1.0|KFS3543|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5242|KFS5242|1.0|KFS3544|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5243|KFS5243|1.0|KFS3545|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5244|KFS5244|1.0|KFS3546|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5245|KFS5245|1.0|KFS3547|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5246|KFS5246|1.0|KFS3548|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5247|KFS5247|1.0|KFS3549|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5248|KFS5248|1.0|KFS3550|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5249|KFS5249|1.0|KFS3551|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5250|KFS5250|1.0|KFS3552|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5251|KFS5251|1.0|KFS3553|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5252|KFS5252|1.0|KFS3554|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5253|KFS5253|1.0|KFS3555|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5254|KFS5254|1.0|KFS3556|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5255|KFS5255|1.0|KFS3557|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5256|KFS5256|1.0|KFS3558|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5257|KFS5257|1.0|KFS3559|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5258|KFS5258|1.0|KFS3560|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5259|KFS5259|1.0|KFS3561|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5260|KFS5260|1.0|KFS3562|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5261|KFS5261|1.0|KFS3563|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5262|KFS5262|1.0|KFS3564|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5263|KFS5263|1.0|KFS3565|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5264|KFS5264|1.0|KFS3566|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5265|KFS5265|1.0|KFS3567|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5266|KFS5266|1.0|KFS3568|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5267|KFS5267|1.0|KFS3569|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5268|KFS5268|1.0|KFS3570|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5269|KFS5269|1.0|KFS3571|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5270|KFS5270|1.0|KFS3572|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5271|KFS5271|1.0|KFS3573|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5272|KFS5272|1.0|KFS3574|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5273|KFS5273|1.0|KFS3575|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5274|KFS5274|1.0|KFS3576|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5275|KFS5275|1.0|KFS3577|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5276|KFS5276|1.0|KFS3578|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5277|KFS5277|1.0|KFS3579|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5278|KFS5278|1.0|KFS3580|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5279|KFS5279|1.0|KFS3581|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5280|KFS5280|1.0|KFS3582|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5281|KFS5281|1.0|KFS3583|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5282|KFS5282|1.0|KFS3584|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5283|KFS5283|1.0|KFS3585|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5284|KFS5284|1.0|KFS3586|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5285|KFS5285|1.0|KFS3587|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5286|KFS5286|1.0|KFS3588|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5287|KFS5287|1.0|KFS3589|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5288|KFS5288|1.0|KFS3590|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5289|KFS5289|1.0|KFS3591|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5290|KFS5290|1.0|KFS3592|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5291|KFS5291|1.0|KFS3593|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5292|KFS5292|1.0|KFS3594|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5293|KFS5293|1.0|KFS3595|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5294|KFS5294|1.0|KFS3596|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5295|KFS5295|1.0|KFS3597|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5296|KFS5296|1.0|KFS3598|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5297|KFS5297|1.0|KFS3599|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5298|KFS5298|1.0|KFS3600|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5299|KFS5299|1.0|KFS3601|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5300|KFS5300|1.0|KFS3602|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5301|KFS5301|1.0|KFS3603|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5302|KFS5302|1.0|KFS3604|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5303|KFS5303|1.0|KFS3605|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5304|KFS5304|1.0|KFS3606|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5305|KFS5305|1.0|KFS3607|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5306|KFS5306|1.0|KFS3608|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5307|KFS5307|1.0|KFS3609|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5308|KFS5308|1.0|KFS3610|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5309|KFS5309|1.0|KFS3611|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5310|KFS5310|1.0|KFS3612|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5311|KFS5311|1.0|KFS3613|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5312|KFS5312|1.0|KFS3614|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5313|KFS5313|1.0|KFS3615|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5314|KFS5314|1.0|KFS3616|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5315|KFS5315|1.0|KFS3617|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5316|KFS5316|1.0|KFS3618|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5317|KFS5317|1.0|KFS3619|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5318|KFS5318|1.0|KFS3620|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5319|KFS5319|1.0|KFS3621|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5320|KFS5320|1.0|KFS3622|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5321|KFS5321|1.0|KFS3623|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5322|KFS5322|1.0|KFS3624|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5323|KFS5323|1.0|KFS3625|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5324|KFS5324|1.0|KFS3626|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5325|KFS5325|1.0|KFS3627|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5326|KFS5326|1.0|KFS3628|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5327|KFS5327|1.0|KFS3629|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5328|KFS5328|1.0|KFS3630|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5329|KFS5329|1.0|KFS3631|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5330|KFS5330|1.0|KFS3632|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5331|KFS5331|1.0|KFS3633|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5332|KFS5332|1.0|KFS3634|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5333|KFS5333|1.0|KFS3635|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5334|KFS5334|1.0|KFS3636|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5335|KFS5335|1.0|KFS3637|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5336|KFS5336|1.0|KFS3638|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5337|KFS5337|1.0|KFS3639|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5338|KFS5338|1.0|KFS3640|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5339|KFS5339|1.0|KFS3641|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5340|KFS5340|1.0|KFS3642|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5341|KFS5341|1.0|KFS3643|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5342|KFS5342|1.0|KFS3644|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5343|KFS5343|1.0|KFS3645|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5344|KFS5344|1.0|KFS3646|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5345|KFS5345|1.0|KFS3647|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5346|KFS5346|1.0|KFS3648|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5347|KFS5347|1.0|KFS3649|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5348|KFS5348|1.0|KFS3650|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5349|KFS5349|1.0|KFS3651|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5350|KFS5350|1.0|KFS3652|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5351|KFS5351|1.0|KFS3653|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5352|KFS5352|1.0|KFS3654|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5353|KFS5353|1.0|KFS3655|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5354|KFS5354|1.0|KFS3656|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5355|KFS5355|1.0|KFS3657|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5356|KFS5356|1.0|KFS3658|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5357|KFS5357|1.0|KFS3659|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5358|KFS5358|1.0|KFS3660|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5359|KFS5359|1.0|KFS3661|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5360|KFS5360|1.0|KFS3662|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5361|KFS5361|1.0|KFS3663|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5362|KFS5362|1.0|KFS3664|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5363|KFS5363|1.0|KFS3665|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5364|KFS5364|1.0|KFS3666|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5365|KFS5365|1.0|KFS3667|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5366|KFS5366|1.0|KFS3668|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5367|KFS5367|1.0|KFS3669|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5368|KFS5368|1.0|KFS3670|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5369|KFS5369|1.0|KFS3671|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5370|KFS5370|1.0|KFS3672|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5371|KFS5371|1.0|KFS3673|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5372|KFS5372|1.0|KFS3674|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5373|KFS5373|1.0|KFS3675|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5374|KFS5374|1.0|KFS3676|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5375|KFS5375|1.0|KFS3677|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5376|KFS5376|1.0|KFS3678|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5377|KFS5377|1.0|KFS3679|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5378|KFS5378|1.0|KFS3680|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5379|KFS5379|1.0|KFS3681|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5380|KFS5380|1.0|KFS3682|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5381|KFS5381|1.0|KFS3683|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5382|KFS5382|1.0|KFS3684|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5383|KFS5383|1.0|KFS3685|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5384|KFS5384|1.0|KFS3686|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5385|KFS5385|1.0|KFS3687|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5386|KFS5386|1.0|KFS3688|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5387|KFS5387|1.0|KFS3689|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5388|KFS5388|1.0|KFS3690|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5389|KFS5389|1.0|KFS3691|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5390|KFS5390|1.0|KFS3692|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5391|KFS5391|1.0|KFS3693|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5392|KFS5392|1.0|KFS3694|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5393|KFS5393|1.0|KFS3695|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5394|KFS5394|1.0|KFS3696|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5395|KFS5395|1.0|KFS3697|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5396|KFS5396|1.0|KFS3698|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5397|KFS5397|1.0|KFS3699|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5398|KFS5398|1.0|KFS3700|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5399|KFS5399|1.0|KFS3701|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5400|KFS5400|1.0|KFS3702|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5401|KFS5401|1.0|KFS3703|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5402|KFS5402|1.0|KFS3704|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5403|KFS5403|1.0|KFS3705|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5404|KFS5404|1.0|KFS3706|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5405|KFS5405|1.0|KFS3707|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5406|KFS5406|1.0|KFS3708|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5407|KFS5407|1.0|KFS3709|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5408|KFS5408|1.0|KFS3710|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5409|KFS5409|1.0|KFS3711|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5410|KFS5410|1.0|KFS3712|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5411|KFS5411|1.0|KFS3713|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5412|KFS5412|1.0|KFS3714|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5413|KFS5413|1.0|KFS3715|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5414|KFS5414|1.0|KFS3716|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5415|KFS5415|1.0|KFS3717|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5416|KFS5416|1.0|KFS3718|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5417|KFS5417|1.0|KFS3719|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5418|KFS5418|1.0|KFS3720|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5419|KFS5419|1.0|KFS3721|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5420|KFS5420|1.0|KFS3722|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5421|KFS5421|1.0|KFS3723|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5422|KFS5422|1.0|KFS3724|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5423|KFS5423|1.0|KFS3725|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5424|KFS5424|1.0|KFS3726|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5425|KFS5425|1.0|KFS3727|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5426|KFS5426|1.0|KFS3728|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5427|KFS5427|1.0|KFS3729|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5428|KFS5428|1.0|KFS3730|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5429|KFS5429|1.0|KFS3731|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5430|KFS5430|1.0|KFS3732|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5431|KFS5431|1.0|KFS3733|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5432|KFS5432|1.0|KFS3734|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5433|KFS5433|1.0|KFS3735|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5434|KFS5434|1.0|KFS3736|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5435|KFS5435|1.0|KFS3737|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5436|KFS5436|1.0|KFS3738|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5437|KFS5437|1.0|KFS3739|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5438|KFS5438|1.0|KFS3740|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5439|KFS5439|1.0|KFS3741|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5440|KFS5440|1.0|KFS3742|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5441|KFS5441|1.0|KFS3743|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5442|KFS5442|1.0|KFS3744|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5443|KFS5443|1.0|KFS3745|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
